token,lemma,upos,clique,stem,synonyms,hypernyms
evolving,evolve,VERB,107,evolv,acquire|develop|evolve|germinate,create by mental act|create mentally|develop|change
researchers,researcher,NOUN,107,research,investigator|research worker|researcher,scientist
have,have,VERB,107,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
found,find,VERB,107,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow
many,many,ADJ,107,mani,many,
nodes,node,NOUN,107,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
real,real,ADJ,107,real,actual|existent|genuine|literal|material|real|real(a)|substantial|tangible|veridical,
world,world,NOUN,107,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping
network,network,NOUN,107,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
tend,tend,VERB,107,tend,be given|incline|lean|run|tend,be|attend|take care|look|see|mind
belong,belong,VERB,107,belong,belong|belong to|go,be
multiple,multiple,ADJ,107,multipl,multiple,
communities,communities,NOUN,107,commun,,NA
same,same,ADJ,107,same,like|same|same(p),
time,time,NOUN,107,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
there,there,ADV,108,there,there|thither,NA
exists,exist,VERB,108,exist,be|exist|live|subsist|survive,
communities,communities,NOUN,108,commun,,NA
palla,palla,NOUN,109,palla,,NA
farkas,farka,NOUN,109,farka,,NA
vicsek,vicsek,NOUN,109,vicsek,,NA
proposed,propose,VERB,109,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
factional,factional,ADJ,109,faction,,NA
filtering,filter,VERB,109,filter,dribble|filter|filter out|filtrate|percolate|permeate|separate out|sink in|strain|trickle,separate|penetrate|perforate|run|flow|feed|course
cpm,cpm,NOUN,109,cpm,,NA
based,base,VERB,109,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
overlapping,overlappe,ADV,109,overlapp,,NA
community,community,NOUN,109,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
detection,detection,NOUN,109,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
aroused,arouse,VERB,109,arous,arouse|awake|awaken|brace|bring up|call down|call forth|come alive|conjure|conjure up|elicit|energise|energize|enkindle|evoke|excite|fire|invoke|kindle|perk up|provoke|put forward|raise|rouse|sex|stimulate|stir|turn on|wake|wake up|waken|wind up,make|create|change state|turn|call up|summon|affect|change|alter|modify|move|stimulate|shake|shake up|excite|stir
people,people,NOUN,109,peopl,citizenry|hoi polloi|mass|masses|multitude|people|the great unwashed,group|grouping|family|family line|folk|kinfolk|kinsfolk|sept|phratry
enthusiasm,enthusiasm,NOUN,109,enthusiasm,ebullience|enthusiasm|exuberance,feeling|liveliness|life|spirit|sprightliness|interest|involvement
communities,communities,NOUN,109,commun,,NA
network,network,NOUN,110,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
expanding,expand,VERB,110,expand,amplify|blow up|boom|dilate|elaborate|enlarge|expand|expatiate|exposit|expound|extend|flesh out|flourish|inflate|lucubrate|spread out|thrive,grow|enlarge|increase|clarify|clear up|elucidate|change|alter|modify
local,local,ADJ,110,local,local,
seed,see,VERB,110,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
communities,communities,NOUN,110,commun,,NA
overlapping,overlappe,ADV,110,overlapp,,NA
also,also,ADV,110,also,also|as well|besides|likewise|too,NA
formed,form,VERB,110,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work
based,base,VERB,111,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
idea,idea,NOUN,111,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase
lancichinetti,lancichinetti,NOUN,111,lancichinetti,,NA
fortunato,fortunatoo,ADV,111,fortunatoo,,NA
proposed,propose,VERB,111,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
lfm,lfm,NOUN,111,lfm,,NA
local,local,ADJ,111,local,local,
optimization,optimization,NOUN,111,optim,optimisation|optimization,improvement
based,base,VERB,112,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
idea,idea,NOUN,112,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase
optimization,optimization,NOUN,112,optim,optimisation|optimization,improvement
jin,jin,NOUN,112,jin,,NA
gabrys,gabry,NOUN,112,gabri,,NA
dang,dang,NOUN,112,dang,,NA
proposed,propose,VERB,112,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
overlapping,overlappe,ADV,112,overlapp,,NA
community,community,NOUN,112,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
detection,detection,NOUN,112,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
method,method,NOUN,112,method,method|method acting,know-how|acting|playing|playacting|performing
combining,combine,VERB,112,combin,aggregate|blend|coalesce|combine|commingle|compound|conflate|flux|fuse|immix|meld|merge|mix|unite,have|feature|add|mix|mingle|commix|unify|amalgamate|contribute|give|chip in|kick in|interact|change integrity
nodes,node,NOUN,112,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
edges,edge,NOUN,112,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line
using,use,VERB,112,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
local,local,ADJ,112,local,local,
extension,extension,NOUN,112,extens,annex|annexe|denotation|elongation|extension|extension phone|extension service|file name extension|filename extension|lengthiness|prolongation|propagation|reference|telephone extension|university extension|wing,delay|hold|time lag|postponement|wait|expansion|enlargement|dissemination|airing|public exposure|spreading|education|instruction|teaching|pedagogy|didactics|educational activity|stretching|string|meaning|substance|property|dance|longness|telephone|phone|telephone set|addition|add-on|improver
network,network,NOUN,113,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
structure,structure,NOUN,113,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
edges,edge,NOUN,113,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line
have,have,VERB,113,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
natural,natural,ADJ,113,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
overlapping,overlappe,ADV,113,overlapp,,NA
characteristics,characteristic,NOUN,113,characterist,characteristic|device characteristic|feature,property|attribute|dimension|quality|integer|whole number
based,base,VERB,114,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
idea,idea,NOUN,114,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase
evans,evan,NOUN,114,evan,,NA
lambiotte,lambiotte,NOUN,114,lambiott,,NA
ahn,ahn,ADV,114,ahn,,NA
bagrow,bagrow,NOUN,114,bagrow,,NA
lehmann,lehmann,NOUN,114,lehmann,,NA
proposed,propose,VERB,114,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
community,community,NOUN,114,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
detection,detection,NOUN,114,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
methods,method,NOUN,114,method,method|method acting,know-how|acting|playing|playacting|performing
edge,edge,NOUN,114,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line
partition,partition,NOUN,114,partit,divider|division|partition|partitioning|sectionalisation|sectionalization|segmentation,structure|construction|computer memory unit|body part|separation
section,section,NOUN,115,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting
firstly,firstly,ADV,115,firstli,first|first of all|first off|firstly|foremost,NA
propose,propose,VERB,115,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
general,general,ADJ,115,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
similarity,similarity,NOUN,115,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
measure,measure,NOUN,115,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container
method,method,NOUN,115,method,method|method acting,know-how|acting|playing|playacting|performing
semantic,semantic,ADJ,115,semant,semantic,
trajectories,trajectory,NOUN,115,trajectori,flight|trajectory,mechanical phenomenon
then,then,ADV,115,then,and so|so|then,NA
present,present,ADJ,115,present,present|present(a),
trajectory,trajectory,NOUN,115,trajectori,flight|trajectory,mechanical phenomenon
clustering,cluster,NOUN,115,cluster,bunch|clump|cluster|clustering,agglomeration
based,base,VERB,115,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
community,community,NOUN,115,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
detection,detection,NOUN,115,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation
networks,network,NOUN,115,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
lets,let,NOUN,116,let,Army of the Pure|Army of the Righteous|Lashkar-e-Taiba|Lashkar-e-Tayyiba|Lashkar-e-Toiba|let|LET|net ball,serve|service
consider,consider,VERB,116,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
example,example,NOUN,116,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
presented,present,VERB,116,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise
figure,figure,VERB,116,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend
there,there,ADV,117,there,there|thither,NA
trajectories,trajectory,NOUN,117,trajectori,flight|trajectory,mechanical phenomenon
different,different,ADJ,117,differ,different,
colors,color,NOUN,117,color,color|coloration|coloring|coloring material|colour|colouration|colouring|colouring material|gloss|semblance|vividness,visual property|interest|interestingness|timbre|timber|quality|tone|appearance|visual aspect|material|stuff|kind|sort|form|variety
named,name,VERB,117,name,advert|appoint|be known as|bring up|call|cite|constitute|describe|diagnose|discover|distinguish|identify|key|key out|know as|list|make|mention|name|nominate|refer,label|denote|refer|appoint|charge|establish|found|plant|constitute|institute|specify|set|determine|define|fix|limit|think of|have in mind|mean|enumerate|recite|itemize|itemise|analyze|analyse|study|examine|canvass
tone,tone,NOUN,117,tone,feel|feeling|flavor|flavour|look|musical note|note|pure tone|quality|shade|smell|spirit|step|timber|timbre|tincture|tint|tone|tone of voice|tonicity|tonus|whole step|whole tone,manner of speaking|speech|delivery|pitch|sound property|atmosphere|ambiance|ambience|color|colour|coloring|colouring|musical notation|sound|auditory sensation|tension|tensity|tenseness|tautness|interval|musical interval|quality
obviously,obviously,ADV,117,obvious,apparently|evidently|manifestly|obviously|patently|plain|plainly,
other,other,ADJ,117,other,early(a)|former(a)|other|other(a),
do,do,VERB,118,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA
have,have,VERB,118,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
similar,similar,ADJ,118,similar,alike(p)|exchangeable|interchangeable|like|similar|standardised|standardized,
place,place,NOUN,118,place,berth|billet|blank space|home|lieu|office|piazza|place|plaza|position|post|property|seat|shoes|situation|space|spot|station|stead|topographic point,point|geographical area|geographic area|geographical region|geographic region|cognition|knowledge|noesis|vicinity|locality|neighborhood|neighbourhood|neck of the woods|function|office|part|role|situation|position|residence|abode|occupation|business|job|line of work|line|social station|social status|social rank|rank|space|passage|condition|status|public square|square|item|area|expanse|surface area
sequence,sequence,NOUN,118,sequenc,chronological sequence|chronological succession|episode|sequence|succession|successiveness,series|temporal arrangement|temporal order|film|photographic film|order|ordering|repeat|repetition
however,however,ADV,119,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
take,take,VERB,119,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
hierarchical,hierarchical,ADJ,119,hierarch,hierarchal|hierarchic|hierarchical,
semantic,semantic,ADJ,119,semant,semantic,
information,information,NOUN,119,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
account,account,NOUN,119,account,account|account statement|accounting|bill|business relationship|chronicle|explanation|history|invoice|news report|report|score|story|write up,record|news|relationship|statement|reason|ground|importance|financial statement|informing|making known|profit|gain
there,there,ADV,119,there,there|thither,NA
exists,exist,VERB,119,exist,be|exist|live|subsist|survive,
similarities,similarity,NOUN,119,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
gym,gym,NOUN,120,gym,gym|gymnasium,athletic facility
park,park,NOUN,120,park,ballpark|car park|common|commons|green|Mungo Park|park|Park|parking area|parking lot|parkland,tract|piece of land|piece of ground|parcel of land|parcel|stadium|bowl|arena|sports stadium|lot|gear|gear mechanism
belong,belong,VERB,120,belong,belong|belong to|go,be
places,place,NOUN,120,place,berth|billet|blank space|home|lieu|office|piazza|place|plaza|position|post|property|seat|shoes|situation|space|spot|station|stead|topographic point,point|geographical area|geographic area|geographical region|geographic region|cognition|knowledge|noesis|vicinity|locality|neighborhood|neighbourhood|neck of the woods|function|office|part|role|situation|position|residence|abode|occupation|business|job|line of work|line|social station|social status|social rank|rank|space|passage|condition|status|public square|square|item|area|expanse|surface area
entertainment,entertainment,NOUN,120,entertain,amusement|entertainment,diversion|recreation
higher,higher,ADJ,120,higher,higher(a),
level,level,NOUN,120,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
semantics,semantic,NOUN,120,semant,,NA
have,have,VERB,120,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
similarities,similarity,NOUN,120,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
way,way,NOUN,120,wai,agency|direction|elbow room|fashion|manner|means|mode|path|room|style|way|way of life,property|implementation|effectuation|path|route|itinerary|condition|status|course|course of action|artifact|artefact|journey|journeying|position|spatial relation|distance|choice|pick|selection|category|share|portion|part|percentage
therefore,therefore,ADV,121,therefor,consequently|hence|so|thence|therefore|thus,NA
necessary,necessary,ADJ,121,necessari,necessary,
take,take,VERB,121,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
semantic,semantic,ADJ,121,semant,semantic,
information,information,NOUN,121,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure
trajectory,trajectory,NOUN,121,trajectori,flight|trajectory,mechanical phenomenon
account,account,NOUN,121,account,account|account statement|accounting|bill|business relationship|chronicle|explanation|history|invoice|news report|report|score|story|write up,record|news|relationship|statement|reason|ground|importance|financial statement|informing|making known|profit|gain
similarity,similarity,NOUN,121,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
analysis,analysis,NOUN,121,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
order,order,NOUN,121,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation
more,more,ADJ,121,more,more than|more(a),
accurately,accuritely,ADV,121,accurit,,NA
describe,describe,VERB,121,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
trajectories,trajectory,NOUN,121,trajectori,flight|trajectory,mechanical phenomenon
next,next,ADV,122,next,next,NA
illustrate,illustrate,ADJ,122,illustr,,NA
details,details,NOUN,122,detail,details|inside information,information|info
proposed,propose,VERB,122,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
semantic,semantic,ADJ,122,semant,semantic,
similarity,similarity,NOUN,122,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
method,method,NOUN,122,method,method|method acting,know-how|acting|playing|playacting|performing
trajectory,trajectory,NOUN,122,trajectori,flight|trajectory,mechanical phenomenon
clustering,cluster,NOUN,122,cluster,bunch|clump|cluster|clustering,agglomeration
part,part,NOUN,123,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
introduce,introduce,NOUN,123,introduc,,NA
concepts,concept,NOUN,123,concept,concept|conception|construct,idea|thought
used,use,VERB,123,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
paper,paper,NOUN,123,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
definitions,definition,NOUN,124,definit,definition,explanation|account|distinctness|sharpness
semantic,semantic,ADJ,124,semant,semantic,
trajectories,trajectory,NOUN,124,trajectori,flight|trajectory,mechanical phenomenon
similarity,similarity,NOUN,124,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
described,describe,VERB,124,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
as,as,ADV,124,a,as|equally|every bit,
follows,follow,VERB,124,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
trajectory,trajectory,NOUN,124,trajectori,flight|trajectory,mechanical phenomenon
includes,include,VERB,124,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
series,series,NOUN,124,seri,serial|serial publication|series,ordering|order|ordination|broadcast|program|programme|periodical|contest|competition|connection|connexion|connectedness|group|grouping|polynomial|multinomial
attributes,attributes,NOUN,124,attribut,,NA
such,such,ADJ,124,such,such(a),
space,space,NOUN,124,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
time,time,NOUN,124,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
other,other,ADJ,124,other,early(a)|former(a)|other|other(a),
pair,pair,NOUN,125,pair,brace|couple|couplet|distich|duad|duet|duo|dyad|pair|span|twain|twosome|yoke,set|two|2|II|deuce|gathering|assemblage|poker hand
semantic,semantic,ADJ,125,semant,semantic,
trajectories,trajectory,NOUN,125,trajectori,flight|trajectory,mechanical phenomenon
formula,formula,NOUN,125,formula,chemical formula|convention|expression|formula|normal|pattern|recipe|rule,mathematical statement|direction|instruction|statement|practice|milk|procedure|process
general,general,ADJ,125,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
trajectory,trajectory,NOUN,125,trajectori,flight|trajectory,mechanical phenomenon
similarity,similarity,NOUN,125,similar,law of similarity|similarity,sameness|Gestalt law of organization|Gestalt principle of organization
function,function,NOUN,125,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package
basis,basis,NOUN,125,basi,base|basis|cornerstone|footing|foundation|fundament|ground|groundwork,foundation|assumption|supposition|supposal|part|portion|component part|component|constituent
previous,previous,ADJ,125,previou,former(a)|late(a)|old|premature|previous(a)|previous(p),
works,work,VERB,125,work,act|act upon|bring|crop|cultivate|do work|exercise|exploit|ferment|figure out|forge|form|function|go|influence|knead|lick|make|make for|mold|mould|operate|play|process|put to work|puzzle out|run|shape|solve|sour|turn|work|work on|work out|wreak,succeed|win|come through|bring home the bacon|deliver the goods|transform|transmute|transubstantiate|work|put to work|pass|go|proceed|move|displace|make|create|use|utilize|utilise|apply|employ|fix|prepare|set up|ready|gear up|set|be|affect|impact|bear upon|bear on|touch on|touch|operate|run|manage|deal|care|handle|stimulate|excite|stir|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|create from raw material|create from raw stuff|manipulate|understand|convert|change state|turn|become|get
petry,petry,NOUN,125,petri,,NA
furtado,furtado,NOUN,125,furtado,,NA
consists,consist,VERB,125,consist,comprise|consist|dwell|lie|lie in,exist|be|match|fit|correspond|check|jibe|gibe|tally|agree
parts,part,NOUN,125,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
