token,lemma,upos,clique,stem,synonyms,hypernyms
technology,technology,NOUN,36,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
has,have,VERB,36,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
widely,widely,ADV,36,wide,wide|widely,NA
applied,apply,VERB,36,appli,apply|employ|enforce|give|go for|hold|implement|lend oneself|practice|put on|use|utilise|utilize,refer|pertain|relate|concern|come to|bear on|touch|touch on|have to do with|request|ask for|bespeak|call for|quest|cover|distribute|administer|mete out|deal|parcel out|lot|dispense|shell out|deal out|dish out|allot|dole out|compel|oblige|obligate|denote|give|dedicate|consecrate|commit|devote
study,study,NOUN,36,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
causes,cause,NOUN,36,caus,campaign|case|causa|causal agency|causal agent|cause|crusade|drive|effort|grounds|lawsuit|movement|reason|suit,origin|origination|inception|justification|venture|physical entity|proceeding|legal proceeding|proceedings
accidents,accident,NOUN,36,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
providing,provide,VERB,37,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
extensive,extensive,ADJ,37,extens,across-the-board|all-embracing|all-encompassing|all-inclusive|blanket(a)|broad|encompassing|extended|extensive|panoptic|wide,
analysis,analysis,NOUN,37,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
accident,accident,NOUN,37,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
reports,report,NOUN,37,report,account|composition|news report|paper|report|report card|reputation|story|study|theme|write up|written report,document|written document|papers|informing|making known|news|noise|information|info|essay|estimate|estimation
narratives,narrative,NOUN,37,narr,narration|narrative|story|tale,message|content|subject matter|substance
text,text,NOUN,37,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
mining,mining,NOUN,37,mine,excavation|minelaying|mining,production|defense|defence|defensive measure
support,support,NOUN,37,support,accompaniment|backing|backup|bread and butter|documentation|financial backing|financial support|funding|keep|livelihood|living|musical accompaniment|reenforcement|reinforcement|support|supporting|sustenance,activity|aid|assist|assistance|help|influence|operation|military operation|validation|proof|substantiation|resource|supporting structure|part|voice|device
better,better,ADJ,37,better,best(p)|better|better(p),
understanding,understand,NOUN,37,understand,,NA
contributors,contributors,NOUN,37,contributor,,NA
accidents,accident,NOUN,37,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
significantly,significantly,ADV,37,significantli,importantly|significantly,
improves,improve,NOUN,37,improv,,NA
predictive,predictive,ADJ,37,predict,predictive|prognostic|prognosticative,
accuracy,accuracy,NOUN,37,accuraci,accuracy|truth,quality
brown,brown,ADJ,37,brown,brown|browned|brownish|chocolate-brown|dark-brown,
example,example,NOUN,38,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
raviv,raviv,NOUN,38,raviv,,NA
found,find,VERB,38,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow
tower,tower,NOUN,38,tower,column|pillar|towboat|tower|tug|tugboat,structure|construction|shape|form|boat
crane,crane,NOUN,38,crane,crane|Crane|Grus|Harold Hart Crane|Hart Crane|Stephen Crane,lifting device|wading bird|wader
domain,domain,NOUN,38,domain,area|arena|demesne|domain|domain of a function|field|knowledge base|knowledge domain|land|orbit|sphere|world,environment|region|set|class|stratum|social class|socio-economic class|content|cognitive content|mental object
technical,technical,ADJ,38,technic,expert|mechanical|mechanically skillful|proficient|technical|technological,
failures,failure,NOUN,38,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset
most,most,ADJ,38,most,most(a),
risk,risk,NOUN,38,risk,danger|endangerment|hazard|jeopardy|peril|risk|risk of exposure|risk of infection,danger|venture|probability|chance
factors,factor,NOUN,38,factor,agent|broker|cistron|component|constituent|divisor|element|factor|gene|ingredient,cause|part|section|division|integer|whole number|businessperson|bourgeois|number|independent variable|experimental variable|sequence
using,use,VERB,38,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
text,text,NOUN,38,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
mining,mining,NOUN,38,mine,excavation|minelaying|mining,production|defense|defence|defensive measure
k,k,PROPN,38,k,NA,NA
means,mean,VERB,38,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA
clustering,cluster,NOUN,38,cluster,bunch|clump|cluster|clustering,agglomeration
analysis,analysis,NOUN,38,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
related,relate,ADJ,38,relat,,NA
near,near,ADV,38,near,about|almost|close|most|near|nearly|nigh|virtually|well-nigh,NA
miss,miss,NOUN,38,miss,fille|girl|misfire|miss|Miss|missy|young lady|young woman,woman|adult female|failure|title|title of respect|form of address
accident,accident,NOUN,38,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
reports,report,NOUN,38,report,account|composition|news report|paper|report|report card|reputation|story|study|theme|write up|written report,document|written document|papers|informing|making known|news|noise|information|info|essay|estimate|estimation
hughes,hugh,NOUN,39,hugh,,NA
introduced,introduce,VERB,39,introduc,acquaint|bring in|bring out|enclose|enter|inaugurate|inclose|infix|innovate|insert|introduce|precede|preface|premise|present|put in|stick in|usher in,inform|initiate|pioneer|put|set|place|pose|position|lay|establish|give|attach|introduce|present|acquaint|project|propose|state|say|tell|begin|lead off|start|commence
semiautomated,semiautomate,VERB,39,semiautom,,NA
technique,technique,NOUN,39,techniqu,proficiency|technique,method|skillfulness
classifying,classify,VERB,39,classifi,assort|class|classify|relegate|separate|sort|sort out,categorize|categorise|restrict|control|assign|attribute
text,text,NOUN,39,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
based,base,VERB,39,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
close,close,ADJ,39,close,airless|cheeseparing|close|close-fitting|closelipped|closemouthed|confining|faithful|near|nigh|penny-pinching|secretive|skinny|snug|stuffy|tight|tightlipped|unaired,
call,call,NOUN,39,call,birdcall|birdsong|call|Call|call option|claim|cry|margin call|outcry|phone call|shout|song|telephone call|vociferation|yell,telephone|telephony|inclination|disposition|tendency|utterance|vocalization|demand|animal communication|visit|request|asking|instruction|command|statement|program line|decision|determination|conclusion|option
reports,report,NOUN,39,report,account|composition|news report|paper|report|report card|reputation|story|study|theme|write up|written report,document|written document|papers|informing|making known|news|noise|information|info|essay|estimate|estimation
gb,gb,NOUN,39,gb,G|Gb|GB|Gbit|Gi|GiB|gibibyte|gigabit|gigabyte|gilbert|Great Britain|sarin,organophosphate nerve agent|magnetomotive force unit|computer memory unit
railway,railway,NOUN,39,railwai,railroad|railroad line|railroad track|railway|railway line|railway system,line|track
industry,industry,NOUN,39,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose
enabled,enable,VERB,39,enabl,enable,change|alter|modify
categorization,categorization,NOUN,39,categor,assortment|categorisation|categorization|classification|compartmentalisation|compartmentalization|sorting,arrangement|basic cognitive process|grouping
massive,massive,ADJ,39,massiv,massive|monolithic|monumental,
number,number,NOUN,39,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
unstructured,unstructured,ADJ,39,unstructur,amorphous|unstructured,
documents,document,NOUN,39,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
identified,identify,VERB,40,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
most,most,ADJ,40,most,most(a),
frequently,frequently,ADV,40,frequent,frequently|oft|often|oftentimes|ofttimes,
recurring,recurr,VERB,40,recurr,,NA
accident,accident,NOUN,40,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
paths,paths,NOUN,40,path,,NA
corresponding,correspond,NOUN,40,correspond,,NA
preventive,preventive,ADJ,40,prevent,preventative|preventive|prophylactic,
strategies,strategy,NOUN,40,strategi,scheme|strategy,plan of action|military science
text,text,NOUN,40,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
mining,mining,NOUN,40,mine,excavation|minelaying|mining,production|defense|defence|defensive measure
proactive,proactive,ADJ,40,proactiv,proactive,
workplace,workplace,NOUN,40,workplac,work|workplace,geographic point|geographical point
observation,observation,NOUN,40,observ,notice|observance|observation|reflection|reflexion|watching,measurement|measuring|measure|mensuration|look|looking|looking at|remark|comment|input|fact|attention|attending
risk,risk,NOUN,40,risk,danger|endangerment|hazard|jeopardy|peril|risk|risk of exposure|risk of infection,danger|venture|probability|chance
control,control,NOUN,40,control,ascendance|ascendancy|ascendence|ascendency|command|control|control condition|controller|dominance|mastery|restraint,power|powerfulness|relation|bodily process|body process|bodily function|activity|criterion|standard|condition|status|discipline|skillfulness|mechanism|spirit|disembodied spirit|economic policy
program,program,NOUN,40,program,broadcast|computer program|computer programme|course of study|curriculum|plan|platform|political platform|political program|program|programme|syllabus,idea|thought|system|system of rules|show|document|written document|papers|announcement|promulgation|information|info|software|software program|computer software|software system|software package|package|performance
reactive,reactive,ADJ,40,reactiv,reactive|responsive,
data,data,NOUN,40,data,data|information,collection|aggregation|accumulation|assemblage
incident,incident,NOUN,40,incid,incident,happening|occurrence|occurrent|natural event|disturbance|disruption|commotion|flutter|hurly burly|to-do|hoo-ha|hoo-hah|kerfuffle
records,record,NOUN,40,record,book|criminal record|disc|disk|phonograph record|phonograph recording|platter|record|record book|track record,evidence|sound recording|audio recording|audio|number|accomplishment|achievement|fact|attainment|document|list|listing
research,research,NOUN,41,research,enquiry|inquiry|research,investigation|investigating|problem solving
complex,complex,NOUN,41,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
networks,network,NOUN,41,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
accident,accident,NOUN,41,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
prevention,prevention,NOUN,41,prevent,bar|prevention,hindrance|hinderance|interference
risk,risk,NOUN,41,risk,danger|endangerment|hazard|jeopardy|peril|risk|risk of exposure|risk of infection,danger|venture|probability|chance
assessment,assessment,NOUN,41,assess,appraisal|assessment|judgement|judgment,classification|categorization|categorisation|sorting|charge|monetary value|price|cost|act|deed|human action|human activity
also,also,ADV,41,also,also|as well|besides|likewise|too,NA
emerging,emerge,VERB,41,emerg,come forth|come out|egress|emerge|go forth|issue,appear|surface|come up|rise up|rise|originate|arise|develop|uprise|spring up|grow
complex,complex,NOUN,42,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
networks,network,NOUN,42,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
reveal,reveal,ADJ,42,reveal,,NA
evolution,evolution,NOUN,42,evolut,development|evolution|organic evolution|phylogenesis|phylogeny,process|physical process|organic process|biological process
interactions,interaction,NOUN,42,interact,fundamental interaction|interaction,action|physical phenomenon
factors,factor,NOUN,42,factor,agent|broker|cistron|component|constituent|divisor|element|factor|gene|ingredient,cause|part|section|division|integer|whole number|businessperson|bourgeois|number|independent variable|experimental variable|sequence
then,then,ADV,42,then,and so|so|then,NA
explain,explain,VERB,42,explain,excuse|explain|explicate,inform|state|say|tell|justify|vindicate
overall,overall,ADV,42,overal,,NA
function,function,NOUN,42,function,affair|function|map|mapping|mathematical function|occasion|office|part|procedure|purpose|role|routine|single-valued function|social function|social occasion|subprogram|subroutine|use,mathematical relation|utility|usefulness|duty|relation|social gathering|social affair|social event|software|software program|computer software|software system|software package|package
system,system,NOUN,42,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
impact,impact,NOUN,42,impact,encroachment|impact|impingement|shock|wallop,contact|impinging|striking|consequence|effect|outcome|result|event|issue|upshot|influence|fight|fighting|combat|scrap
individuals,individual,NOUN,42,individu,individual|mortal|person|somebody|someone|soul,organism|being|causal agent|cause|causal agency
instance,instance,NOUN,43,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information
li,li,NOUN,43,li,atomic number 3|li|Li|lithium,metallic element|metal|linear unit|linear measure
established,establish,VERB,43,establish,base|build|constitute|demonstrate|establish|found|give|ground|instal|install|institute|launch|lay down|make|plant|prove|set up|shew|show,open|open up|initiate|pioneer|confirm|corroborate|sustain|substantiate|support|affirm|make|create
metro,metro,PROPN,43,metro,NA,NA
operation,operation,NOUN,43,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing
network,network,NOUN,43,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
understand,understand,VERB,43,understand,empathise|empathize|infer|interpret|read|realise|realize|see|sympathise|sympathize|translate|understand,understand|believe
interrelations,interrelation,NOUN,43,interrel,interrelatedness|interrelation|interrelationship,relation
system,system,NOUN,43,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
hazards,hazard,NOUN,43,hazard,chance|endangerment|fortune|hazard|jeopardy|luck|peril|risk,danger|phenomenon|obstacle
liu,liu,NOUN,44,liu,,NA
proposed,propose,VERB,44,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
new,new,ADJ,44,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
method,method,NOUN,44,method,method|method acting,know-how|acting|playing|playacting|performing
understanding,understand,NOUN,44,understand,,NA
railway,railway,NOUN,44,railwai,railroad|railroad line|railroad track|railway|railway line|railway system,line|track
operation,operation,NOUN,44,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing
accidents,accident,NOUN,44,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
based,base,VERB,44,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
network,network,NOUN,44,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
theory,theory,NOUN,44,theori,hypothesis|possibility|theory,explanation|concept|conception|construct|belief
aiming,aim,VERB,44,aim,aim|aspire|calculate|direct|draw a bead on|drive|get|place|point|propose|purport|purpose|shoot for|take|take aim|target|train,position|intend|mean|think|destine|designate|specify|aim|take|train|take aim|direct|plan|be after
reveal,reveal,ADJ,44,reveal,,NA
potential,potential,ADJ,44,potenti,likely|possible|potential,
patterns,pattern,NOUN,44,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
level,level,NOUN,44,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
perspective,perspective,NOUN,44,perspect,linear perspective|perspective|position|view,orientation|appearance|visual aspect
guo,guo,NOUN,45,guo,,NA
explored,explore,VERB,45,explor,explore|research|search,investigate|look into|diagnose|name
behavioral,behavioral,ADJ,45,behavior,behavioral|behavioural,
risk,risk,NOUN,45,risk,danger|endangerment|hazard|jeopardy|peril|risk|risk of exposure|risk of infection,danger|venture|probability|chance
chain,chain,NOUN,45,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
accidents,accident,NOUN,45,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
based,base,VERB,45,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
complex,complex,NOUN,45,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
network,network,NOUN,45,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
theory,theory,NOUN,45,theori,hypothesis|possibility|theory,explanation|concept|conception|construct|belief
case,case,NOUN,45,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen
studies,study,NOUN,45,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
chinese,chinese,ADJ,45,chines,Chinese|Formosan|Taiwanese,
construction,construction,NOUN,45,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business
industry,industry,NOUN,45,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose
as,as,ADV,46,a,as|equally|every bit,
shown,show,VERB,46,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
figure,figure,VERB,46,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend
research,research,NOUN,46,research,enquiry|inquiry|research,investigation|investigating|problem solving
process,process,NOUN,46,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
paper,paper,NOUN,46,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
includes,include,VERB,46,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
following,follow,VERB,46,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
steps,step,NOUN,46,step,dance step|footfall|footmark|footprint|footstep|gradation|measure|pace|stair|step|stone's throw|stride|tone|whole step|whole tone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|indefinite quantity|locomotion|travel|support|rank|small indefinite quantity|small indefinite amount|sound|interval|musical interval|mark|print|block
first,first,ADV,47,first,first|first of all|first off|firstly|foremost,NA
text,text,NOUN,47,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
mining,mining,NOUN,47,mine,excavation|minelaying|mining,production|defense|defence|defensive measure
technology,technology,NOUN,47,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
used,use,VERB,47,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
features,feature,NOUN,47,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
coal,coal,NOUN,47,coal,coal|ember,fossil fuel|vegetable matter|fragment
accident,accident,NOUN,47,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
reports,report,NOUN,47,report,account|composition|news report|paper|report|report card|reputation|story|study|theme|write up|written report,document|written document|papers|informing|making known|news|noise|information|info|essay|estimate|estimation
reduce,reduce,NOUN,47,reduc,,NA
initial,initial,ADJ,47,initi,initial,
dimensionality,dimensionality,NOUN,47,dimension,dimensionality,spatial property|spatiality
based,base,VERB,47,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
square,square,ADJ,47,squar,hearty|satisfying|solid|square|square(a)|square(p)|straight|straightforward|substantial,
statistical,statistical,ADJ,47,statist,statistical,
method,method,NOUN,47,method,method|method acting,know-how|acting|playing|playacting|performing
basis,basis,NOUN,48,basi,base|basis|cornerstone|footing|foundation|fundament|ground|groundwork,foundation|assumption|supposition|supposal|part|portion|component part|component|constituent
leading,lead,VERB,48,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over
causes,cause,NOUN,48,caus,campaign|case|causa|causal agency|causal agent|cause|crusade|drive|effort|grounds|lawsuit|movement|reason|suit,origin|origination|inception|justification|venture|physical entity|proceeding|legal proceeding|proceedings
accidents,accident,NOUN,48,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
extracted,extract,VERB,48,extract,distil|distill|draw out|educe|elicit|evoke|excerpt|express|extract|press out|pull|pull out|pull up|rip out|take out|tear out,remove|take|take away|withdraw|obtain|interpret|construe|see|make|create|separate|get|acquire|choose|select|pick out|calculate|cipher|cypher|compute|work out|reckon|figure
levels,levels,NOUN,48,level,,NA
classified,classify,VERB,48,classifi,assort|class|classify|relegate|separate|sort|sort out,categorize|categorise|restrict|control|assign|attribute
according,accord,VERB,48,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
risk,risk,NOUN,48,risk,danger|endangerment|hazard|jeopardy|peril|risk|risk of exposure|risk of infection,danger|venture|probability|chance
management,management,NOUN,48,manag,direction|management,social control|administration|governance|governing body|establishment|brass|organization|organisation
model,model,NOUN,48,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
sociotechnical,sociotechnical,ADJ,48,sociotechn,,NA
system,system,NOUN,48,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
second,second,ADV,49,second,second|secondly,NA
used,use,VERB,49,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
extract,extract,NOUN,49,extract,excerpt|excerption|extract|infusion|selection,solution|passage
strong,strong,ADJ,49,strong,firm|hard|impregnable|inviolable|potent|secure|solid|stiff|strong|substantial|unassailable|unattackable|warm,
association,association,NOUN,49,associ,affiliation|association|connection|connexion|tie|tie-up,organization|organisation|social activity|union|unification|memory|remembering|relationship|relation|chemical process|chemical change|chemical action|group|grouping
rules,rule,NOUN,49,rule,convention|dominion|formula|linguistic rule|normal|pattern|prescript|principle|regulation|rule|ruler,concept|conception|construct|practice|direction|instruction|generalization|generalisation|generality|duration|continuance|dominance|ascendance|ascendence|ascendancy|ascendency|control|law|law of nature|procedure|process|measuring stick|measure|measuring rod
accident,accident,NOUN,49,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
causes,cause,NOUN,49,caus,campaign|case|causa|causal agency|causal agent|cause|crusade|drive|effort|grounds|lawsuit|movement|reason|suit,origin|origination|inception|justification|venture|physical entity|proceeding|legal proceeding|proceedings
forming,form,VERB,49,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work
basis,basis,NOUN,49,basi,base|basis|cornerstone|footing|foundation|fundament|ground|groundwork,foundation|assumption|supposition|supposal|part|portion|component part|component|constituent
construct,construct,NOUN,49,construct,concept|conception|construct,idea|thought
network,network,NOUN,49,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
finally,finally,ADV,50,final,at last|at long last|eventually|finally|in conclusion|in the end|last|lastly|ultimately,
coal,coal,NOUN,50,coal,coal|ember,fossil fuel|vegetable matter|fragment
accident,accident,NOUN,50,accid,accident|chance event|fortuity|stroke,mishap|misadventure|mischance|happening|occurrence|occurrent|natural event
causation,causation,NOUN,50,causat,causation|causing,act|deed|human action|human activity
network,network,NOUN,50,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
built,build,VERB,50,build,build|build up|construct|establish|make|progress|ramp up|work up,make|create|develop|better|improve|amend|ameliorate|meliorate|oversee|supervise|superintend|manage|establish|base|ground|found|increase|intensify|deepen
