token,lemma,upos,clique,stem,synonyms,hypernyms
requests,request,NOUN,26,request,asking|petition|postulation|request,message|content|subject matter|substance|speech act
source,source,NOUN,26,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
node,node,NOUN,26,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
process,process,NOUN,26,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity
then,then,ADV,27,then,and so|so|then,NA
documents,document,NOUN,27,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
jobs,job,NOUN,27,job,Book of Job|business|caper|chore|job|Job|line|line of work|occupation|problem|task,activity|duty|workplace|work|product|production|responsibility|obligation|difficulty|unfortunate|unfortunate person|application|application program|applications programme|robbery
generated,generate,VERB,27,gener,beget|bring forth|engender|father|generate|get|give|mother|render|return|sire|yield,make|create|produce
sent,send,VERB,27,send,air|beam|broadcast|charge|commit|direct|get off|institutionalise|institutionalize|mail|place|post|send|send off|send out|ship|station|transmit|transport,move|displace|transmit|transfer|transport|channel|channelize|channelise|publicize|publicise|air|bare
succeeding,succeed,VERB,27,succe,bring home the bacon|come after|come through|deliver the goods|follow|succeed|win,
nodes,node,NOUN,27,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
further,further,ADV,27,further,farther|further,NA
operations,operation,NOUN,27,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing
thus,thus,ADV,28,thu,hence|so|thence|therefore|thus|thusly,NA
performance,performance,NOUN,28,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
system,system,NOUN,28,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
closely,closely,ADV,28,close,close|closely|intimately|nearly|tight,
related,relate,ADJ,28,relat,,NA
document,document,NOUN,28,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
flow,flow,VERB,28,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage
net,net,NOUN,28,net,cyberspace|earnings|internet|lucre|mesh|meshing|meshwork|net|net income|net profit|network|profit|profits,computer network|trap|income|goal|game equipment|fabric|cloth|material|textile
performance,performance,NOUN,29,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
failure,failure,NOUN,29,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset
system,system,NOUN,29,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
therefore,therefore,ADV,29,therefor,consequently|hence|so|thence|therefore|thus,NA
defined,define,VERB,29,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out
condition,condition,NOUN,29,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process
document,document,NOUN,29,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
flow,flow,VERB,29,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage
acceptable,acceptable,ADJ,29,accept,acceptable|decent|satisfactory,
level,level,NOUN,29,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
d,would,PROPN,29,would,NA,NA
acceptable,acceptable,ADJ,30,accept,acceptable|decent|satisfactory,
level,level,NOUN,30,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
system,system,NOUN,30,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
minimum,minimum,NOUN,30,minimum,lower limit|minimum,extremum|peak|small indefinite quantity|small indefinite amount|limit
requirement,requirement,NOUN,30,requir,demand|essential|necessary|necessity|prerequisite|requirement|requisite,duty|responsibility|obligation|thing
defined,define,VERB,30,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out
manager,manager,NOUN,30,manag,coach|director|handler|manager|managing director,administrator|decision maker|trainer
identify,identify,VERB,30,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
current,current,ADJ,30,current,current,
condition,condition,NOUN,30,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process
address,address,NOUN,31,address,address|computer address|destination|name and address|reference|savoir-faire|speech,code|computer code|geographic point|geographical point|speech act|manner of speaking|speech|delivery|street sign|direction|instruction|stance|tact|tactfulness
capacity,capacity,NOUN,31,capac,capability|capacitance|capacity|content|electrical capacity|mental ability,capability|capableness|susceptibility|susceptibleness|volume|production|function|office|part|role|indefinite quantity|electrical phenomenon|ability|power|tolerance
node,node,NOUN,31,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
said,say,VERB,31,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record
low,low,ADJ,31,low,abject|blue|broken|crushed|depleted|depressed|dispirited|down in the mouth|down(p)|downcast|downhearted|gloomy|grim|humble|humbled|humiliated|low|low-down|low-pitched|low-spirited|low-toned|lowly|miserable|modest|scummy|scurvy|small,
typically,typically,ADV,31,typic,typically,
assessed,assess,VERB,31,assess,appraise|assess|evaluate|measure|tax|valuate|value,evaluate|pass judgment|judge|charge|bill|determine|set|estimate|gauge|approximate|guess
lack,lack,NOUN,31,lack,deficiency|lack|want,need|demand
knowledge,knowledge,NOUN,31,knowledg,cognition|knowledge|noesis,psychological feature
about,about,ADV,31,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA
operations,operation,NOUN,31,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing
underlined,underlin,ADJ,31,underlin,,NA
system,system,NOUN,31,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
researches,researches,NOUN,32,research,,NA
revealed,revealead,VERB,32,revealead,,NA
fact,fact,NOUN,32,fact,fact,information|info|reality|realness|realism|concept|conception|construct
knowledge,knowledge,NOUN,32,knowledg,cognition|knowledge|noesis,psychological feature
end,end,NOUN,32,end,close|closing|conclusion|death|destruction|end|ending|goal|last|oddment|remainder|remnant|terminal,extremity|point|point in time|ending|conclusion|finish|content|cognitive content|mental object|part|section|division|state|surface|lineman|boundary|bound|bounds|topographic point|place|spot|contribution|share|subdivision|piece of cloth|piece of material
users,user,NOUN,32,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
about,about,ADV,32,about,about|almost|approximately|around|close to|just about|more or less|most|near|nearly|nigh|or so|roughly|some|virtually|well-nigh,NA
operations,operation,NOUN,32,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing
important,important,ADJ,32,import,authoritative|crucial|important|of import|significant,
success,success,NOUN,32,success,achiever|succeeder|success|winner,happening|occurrence|occurrent|natural event|attainment|prosperity|successfulness|person|individual|someone|somebody|mortal|soul
factor,factor,NOUN,32,factor,agent|broker|cistron|component|constituent|divisor|element|factor|gene|ingredient,cause|part|section|division|integer|whole number|businessperson|bourgeois|number|independent variable|experimental variable|sequence
systems,systems,NOUN,32,system,,NA
validate,validate,NOUN,33,valid,,NA
knowledge,knowledge,NOUN,33,knowledg,cognition|knowledge|noesis,psychological feature
captured,capture,VERB,33,captur,appropriate|becharm|beguile|bewitch|captivate|capture|catch|charm|conquer|enamor|enamour|enchant|entrance|fascinate|get|seize|trance,represent|interpret|attract|appeal|seize|prehend|clutch|change|alter|modify|assume|usurp|take over|arrogate|get|acquire
users,user,NOUN,33,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
objective,objective,ADJ,33,object,accusative|nonsubjective|objective,
examination,examination,NOUN,33,examin,exam|examen|examination|interrogation|interrogatory|scrutiny|test|testing,investigation|investigating|communication|communicating|questioning|inquiring|introspection|self-contemplation|self-examination
assessment,assessment,NOUN,33,assess,appraisal|assessment|judgement|judgment,classification|categorization|categorisation|sorting|charge|monetary value|price|cost|act|deed|human action|human activity
valuable,valuable,ADJ,33,valuabl,valuable|worthful,
generally,generally,ADV,34,gener,broadly|broadly speaking|by and large|generally|in general|in the main|loosely|more often than not|mostly,NA
results,result,NOUN,34,result,answer|consequence|effect|event|final result|issue|outcome|resolution|result|resultant|resultant role|solution|solvent|termination|upshot,phenomenon|statement|ending|conclusion|finish|semantic role|participant role
test,test,NOUN,34,test,exam|examination|mental test|mental testing|psychometric test|run|test|trial|trial run|tryout,experiment|experimentation|mental measurement|communication|communicating|attempt|effort|endeavor|endeavour|try|covering|natural covering|cover
given,give,VERB,34,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
grades,grade,NOUN,34,grade,class|course|degree|form|grad|gradation|grade|ground level|level|mark|score|tier,gathering|assemblage|rank|gradient|slope|angular unit|ablaut|evaluation|valuation|rating|elevation|property|cattle|cows|kine|oxen|Bos taurus
such,such,ADJ,34,such,such(a),
as,as,ADV,34,a,as|equally|every bit,
excellent,excellent,ADJ,34,excel,excellent|fantabulous|first-class|ripping|splendid,
good,good,ADJ,34,good,adept|beneficial|dear|dependable|effective|estimable|expert|full|good|honest|honorable|in effect(p)|in force(p)|just|near|practiced|proficient|respectable|right|ripe|safe|salutary|secure|serious|skilful|skillful|sound|unspoiled|unspoilt|upright|well(p),
normal,normal,ADJ,34,normal,normal,
bad,bad,ADJ,34,bad,bad|big|defective|forged|high-risk|regretful|risky|sorry|speculative|spoiled|spoilt|tough|uncollectible|unfit|unsound,
failed,fail,VERB,34,fail,betray|bomb|break|break down|conk out|die|fail|flunk|flush it|give out|give way|go|go bad|go wrong|miscarry|neglect|run out,NA
instead,instead,ADV,34,instead,alternatively|instead|or else|rather,NA
exact,exact,ADV,34,exact,,NA
scores,score,NOUN,34,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest
linguistic,linguistic,ADJ,35,linguist,lingual|linguistic,
grades,grade,NOUN,35,grade,class|course|degree|form|grad|gradation|grade|ground level|level|mark|score|tier,gathering|assemblage|rank|gradient|slope|angular unit|ablaut|evaluation|valuation|rating|elevation|property|cattle|cows|kine|oxen|Bos taurus
advantageously,advantageously,ADV,35,advantag,advantageously|well,
handled,handle,VERB,35,handl,address|care|cover|deal|do by|handle|manage|palm|plow|treat|wield,control|command|interact|broach|initiate|touch|manipulate|keep in line
set,set,VERB,35,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten
theory,theory,NOUN,35,theori,hypothesis|possibility|theory,explanation|concept|conception|construct|belief
enhance,enhance,NOUN,36,enhanc,,NA
realtime,realtime,VERB,36,realtim,,NA
evaluation,evaluation,NOUN,36,evalu,evaluation|rating|valuation,judgment|judgement|assessment|appraisal
capability,capability,NOUN,36,capabl,capability|capableness|capacity|potentiality,ability|susceptibility|susceptibleness|aptitude
system,system,NOUN,36,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
chen,chen,NOUN,36,chen,Chen|subgenus Chen,bird genus
lin,lin,NOUN,36,lin,Lin|Maya Lin,
approach,approach,NOUN,36,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing
cover,cover,NOUN,36,cover,back|binding|blanket|book binding|concealment|cover|cover charge|cover song|cover version|covering|covering fire|covert|masking|natural covering|screen|screening|top,covering|bedclothes|bed clothing|bedding|concealment|concealing|hiding|protective covering|protective cover|protection|natural object|fire|firing|fixed charge|fixed cost|fixed costs|recording
link,link,NOUN,36,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit
failure,failure,NOUN,36,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset
cases,case,NOUN,36,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen
paper,paper,NOUN,36,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
extends,extend,NOUN,36,extend,,NA
situations,situation,NOUN,36,situat,berth|billet|office|place|position|post|site|situation|spot|state of affairs,state|condition|status|difficulty|position|place|occupation|business|job|line of work|line
link,link,NOUN,37,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit
failure,failure,NOUN,37,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset
net,net,NOUN,37,net,cyberspace|earnings|internet|lucre|mesh|meshing|meshwork|net|net income|net profit|network|profit|profits,computer network|trap|income|goal|game equipment|fabric|cloth|material|textile
means,mean,VERB,37,mean,entail|have in mind|imply|intend|mean|signify|stand for|think|think of,NA
software,software,NOUN,37,softwar,computer software|package|software|software package|software program|software system,code|computer code
hardware,hardware,NOUN,37,hardwar,computer hardware|hardware|ironware,weaponry|arms|implements of war|weapons system|munition|instrumentality|instrumentation|component|constituent|element
processes,processis,NOUN,37,processi,,NA
malfunction,malfunction,NOUN,37,malfunct,malfunction,failure
usual,usual,ADJ,38,usual,common|usual,
phenomenon,phenomenon,NOUN,38,phenomenon,phenomenon,process|physical process|development
practice,practice,NOUN,38,practic,drill|exercise|pattern|practice|practice session|praxis|recitation,activity|training|preparation|grooming|implementation|effectuation|use|usage|utilization|utilisation|employment|exercise|cognition|knowledge|noesis
example,example,NOUN,39,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
such,such,ADJ,39,such,such(a),
failures,failure,NOUN,39,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset
identified,identify,VERB,39,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
alert,alert,NOUN,39,alert,alarm|alarum|alert|alerting|qui vive|warning signal,readiness|preparedness|preparation|warning|signal|signaling|sign
lights,light,NOUN,39,light,brightness|brightness level|Christ Within|igniter|ignitor|illumination|Inner Light|light|Light|light source|Light Within|lighter|lighting|lightness|luminance|luminosity|luminousness|spark|sparkle|twinkle|visible light|visible radiation,actinic radiation|actinic ray|source of illumination|position|view|perspective|physical property|scene|condition|status|visual property|friend|illumination|insight|brainstorm|brainwave|vitality|verve|expression|look|aspect|facial expression|face|public knowledge|general knowledge|ethical motive|ethics|morals|morality|visual signal|device
as,as,ADV,39,a,as|equally|every bit,
green,green,ADJ,39,green,dark-green|fleeceable|green|greenish|gullible|immature|light-green|unripe|unripened,
yellow,yellow,ADJ,39,yellow,chicken|chickenhearted|icteric|jaundiced|lily-livered|scandalmongering|sensationalistic|white-livered|xanthous|yellow|yellow-bellied|yellow(a)|yellowed|yellowish,
red,re,ADJ,39,re,,NA
corresponding,correspond,NOUN,39,correspond,,NA
normal,normal,ADJ,39,normal,normal,
condition,condition,NOUN,39,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process
minor,minor,ADJ,39,minor,minor|minor(ip)|modest|nonaged|pocket-size|pocket-sized|small|small-scale|underage|venial,
damaged,damage,VERB,39,damag,damage,change|alter|modify
seriously,seriously,ADV,39,serious,badly|earnestly|gravely|in earnest|seriously|severely,
respectively,respectivly,ADV,39,respectivli,,NA
thus,thus,ADV,40,thu,hence|so|thence|therefore|thus|thusly,NA
based,base,VERB,40,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
nodes,node,NOUN,40,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
links,link,NOUN,40,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit
real,real,ADJ,40,real,actual|existent|genuine|literal|material|real|real(a)|substantial|tangible|veridical,
time,time,NOUN,40,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
conditions,condition,NOUN,40,condit,circumstance|condition|consideration|experimental condition|precondition|shape|status|stipulation|strings|term,state|premise|premiss|assumption|information|good health|healthiness|illness|unwellness|malady|sickness|statement|procedure|process
linguistic,linguistic,ADJ,40,linguist,lingual|linguistic,
performance,performance,NOUN,40,perform,carrying into action|carrying out|execution|functioning|operation|performance|public presentation,show|presentation|presentment|demonstration|action|accomplishment|achievement|process|physical process
index,index,NOUN,40,index,exponent|forefinger|index|index finger|index number|indicant|indicator|power,scale|scale of measurement|graduated table|ordered series|fact|mathematical notation|list|listing|finger
rd,rd,NOUN,40,rd,,NA
maximal,maximal,ADJ,40,maxim,maximal|maximum,
document,document,NOUN,40,document,document|papers|text file|written document,writing|written material|piece of writing|representation|communication|computer file
flow,flow,VERB,40,flow,course|fall|feed|flow|flux|hang|menstruate|run,move|exist|be|flood|shed blood|bleed|hemorrhage
less,less,ADJ,40,less,less|less(a),
d,would,PROPN,40,would,NA,NA
probability,probability,NOUN,41,probabl,chance|probability,measure|quantity|amount|quality
calculation,calculation,NOUN,41,calcul,calculation|computation|computing|deliberation|figuring|reckoning,procedure|process|problem solving|planning|preparation|provision
based,base,VERB,41,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
minimum,minimum,NOUN,41,minimum,lower limit|minimum,extremum|peak|small indefinite quantity|small indefinite amount|limit
paths,paths,NOUN,41,path,,NA
mps,mp,NOUN,41,mp,military police|military policeman|MP,lawman|law officer|peace officer|force|personnel
method,method,NOUN,41,method,method|method acting,know-how|acting|playing|playacting|performing
mp,mp,NOUN,42,mp,military police|military policeman|MP,lawman|law officer|peace officer|force|personnel
sequence,sequence,NOUN,42,sequenc,chronological sequence|chronological succession|episode|sequence|succession|successiveness,series|temporal arrangement|temporal order|film|photographic film|order|ordering|repeat|repetition
nodes,node,NOUN,42,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
links,link,NOUN,42,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit
source,source,NOUN,42,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
node,node,NOUN,42,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
sink,sink,NOUN,42,sink,cesspit|cesspool|sink|sinkhole|sump|swallow hole,plumbing fixture|natural process|natural action|action|activity|natural depression|depression|cistern
cycles,cycle,NOUN,42,cycl,bicycle|bike|cps|cycle|cycle per second|cycles/second|hertz|Hz|oscillation|rhythm|round|wheel,time interval|interval|series|repeat|repetition|rate|periodic event|recurrent event|wheeled vehicle
remainder,remainder,NOUN,43,remaind,balance|difference|end|oddment|remainder|remnant|residual|residue|residuum|rest,part|portion|component part|component|constituent|number|piece of cloth|piece of material
work,work,NOUN,43,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
described,describe,VERB,43,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
as,as,ADV,43,a,as|equally|every bit,
follows,follow,VERB,43,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
assumption,assumption,NOUN,43,assumpt,assumption|Assumption|Assumption of Mary|August 15|effrontery|laying claim|premise|premiss|presumption|presumptuousness|supposal|supposition,postulate|posit|hypothesis|possibility|theory|acquisition|holy day of obligation|miracle|audacity|audaciousness|act|deed|human action|human activity
systems,systems,NOUN,43,system,,NA
discussed,discuss,VERB,43,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about
here,here,ADV,43,here,here|hither,NA
presented,present,VERB,43,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise
section,section,NOUN,43,section,department|discussion section|division|incision|part|plane section|section|segment|subdivision|surgical incision,writing|written material|piece of writing|music|slice|area|country|part|portion|team|squad|concept|conception|construct|square mile|expanse|surface area|class|form|grade|course|musical organization|musical organisation|musical group|army unit|division|segment|cut|cutting
net,net,NOUN,44,net,cyberspace|earnings|internet|lucre|mesh|meshing|meshwork|net|net income|net profit|network|profit|profits,computer network|trap|income|goal|game equipment|fabric|cloth|material|textile
model,model,NOUN,44,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
system,system,NOUN,44,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
discussed,discuss,VERB,44,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about
