token,lemma,upos,clique,stem,synonyms,hypernyms
coexist,coexist,NOUN,22,coexist,,NA
large,large,ADJ,22,larg,big|big(p)|bombastic|declamatory|enceinte|expectant|gravid|great(p)|heavy(p)|large|large(p)|magnanimous|orotund|prominent|tumid|turgid|with child(p),
number,number,NOUN,22,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
much,much,ADV,22,much,a good deal|a great deal|a lot|lots|much|often|practically|very much,NA
less,less,ADJ,22,less,less|less(a),
networks,network,NOUN,23,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
said,say,VERB,23,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record
scale,scale,NOUN,23,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
free,free,ADJ,23,free,barren|complimentary|costless|destitute|detached|devoid|free|gratis(p)|gratuitous|innocent|liberal|loose|spare,
other,other,ADJ,24,other,early(a)|former(a)|other|other(a),
networks,network,NOUN,24,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
reveal,reveal,ADJ,24,reveal,,NA
relatively,relatively,ADV,24,rel,comparatively|relatively,
small,small,ADJ,24,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),
distance,distance,NOUN,24,distanc,aloofness|distance|length|space,spacing|spatial arrangement|region|part|size|indifference|time interval|interval|point|point in time
pair,pair,NOUN,24,pair,brace|couple|couplet|distich|duad|duet|duo|dyad|pair|span|twain|twosome|yoke,set|two|2|II|deuce|gathering|assemblage|poker hand
nodes,node,NOUN,24,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
average,average,NOUN,24,averag,average|norm,statistic|ratio|scale value
number,number,NOUN,24,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
separates,separate,NOUN,24,separ,offprint|reprint|separate,article|garment
type,type,NOUN,25,type,case|character|eccentric|type,kind|sort|form|variety|adult|grownup|taxonomic group|taxonomic category|taxon|character|graph|grapheme|graphic symbol|symbol|block
complex,complex,NOUN,25,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
network,network,NOUN,25,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
known,know,VERB,25,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think
as,as,ADV,25,a,as|equally|every bit,
small,small,ADJ,25,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),
world,world,NOUN,25,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping
also,also,ADV,25,also,also|as well|besides|likewise|too,NA
shows,show,NOUN,25,show,appearance|display|show,entertainment|amusement|demonstration|demo|social event|pretense|pretence|pretending|simulation|feigning
clustering,cluster,NOUN,25,cluster,bunch|clump|cluster|clustering,agglomeration
nodes,node,NOUN,25,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
connected,connect,VERB,25,connect,associate|colligate|connect|get in touch|join|link|link up|plug in|plug into|relate|tie|tie in|touch base|unite,think|cogitate|cerebrate|join|hit|strike|impinge on|run into|collide with|be|relate|interact|insert|infix|enter|introduce
same,same,ADJ,25,same,like|same|same(p),
node,node,NOUN,25,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
probability,probability,NOUN,25,probabl,chance|probability,measure|quantity|amount|quality
other,other,ADJ,25,other,early(a)|former(a)|other|other(a),
other,other,ADJ,26,other,early(a)|former(a)|other|other(a),
properties,property,NOUN,26,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
identified,identify,VERB,26,identifi,describe|discover|distinguish|identify|key|key out|name|place,determine|set|denote|refer|see|consider|reckon|view|regard|associate|tie in|relate|link|colligate|link up|connect|recognize|recognise
network,network,NOUN,26,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
computation,computation,NOUN,26,comput,calculation|computation|computing|figuring|reckoning,procedure|process|problem solving
graph,graph,NOUN,26,graph,character|chart|graph|grapheme|graphic symbol|graphical record|graphical recording,visual communication|written symbol|printed symbol
measurements,measurement,NOUN,26,measur,measure|measurement|measuring|mensuration,activity
such,such,ADJ,26,such,such(a),
as,as,ADV,26,a,as|equally|every bit,
average,average,NOUN,26,averag,average|norm,statistic|ratio|scale value
node,node,NOUN,26,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
degree,degree,NOUN,26,degre,academic degree|arcdegree|degree|grade|level|point|stage,property|state|award|accolade|honor|honour|laurels|angular unit|exponent|power|index|temperature unit|magnitude
clustering,cluster,NOUN,26,cluster,bunch|clump|cluster|clustering,agglomeration
coefficient,coefficient,ADJ,26,coeffici,,NA
length,length,NOUN,26,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment
shortest,shortest,ADJ,26,shortest,,NA
paths,paths,NOUN,26,path,,NA
interesting,interesting,ADJ,27,interest,interesting,
feature,feature,NOUN,27,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product
complex,complex,NOUN,27,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
networks,network,NOUN,27,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
existence,existence,NOUN,27,exist,being|beingness|cosmos|creation|existence|face of the earth|macrocosm|universe|world,state|natural object
community,community,NOUN,27,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
modular,modular,ADJ,27,modular,modular,
structure,structure,NOUN,27,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
allows,allow,NOUN,27,allow,,NA
network,network,NOUN,27,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
partitioned,partition,VERB,27,partit,partition|partition off|zone,separate|divide|part
defined,define,VERB,27,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out
groups,group,NOUN,27,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set
highly,highly,ADV,27,highli,extremely|highly,NA
interconnected,interconnect,ADJ,27,interconnect,,NA
nodes,node,NOUN,27,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
increasing,increase,VERB,28,increas,increase,change magnitude|change|alter|modify
number,number,NOUN,28,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
systems,systems,NOUN,28,system,,NA
treated,treat,VERB,28,treat,address|care for|cover|deal|do by|handle|plow|process|regale|treat,interact|affect|impact|bear upon|bear on|touch on|touch|broach|initiate|give|gift|present|provide|supply|ply|cater|negociate|react|respond
as,as,ADV,28,a,as|equally|every bit,
networks,network,NOUN,28,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
concepts,concept,NOUN,28,concept,concept|conception|construct,idea|thought
complex,complex,NOUN,28,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
have,have,VERB,28,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
widely,widely,ADV,28,wide,wide|widely,NA
used,use,VERB,28,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
many,many,ADJ,28,mani,many,
disciplines,discipline,NOUN,28,disciplin,bailiwick|correction|discipline|field|field of study|study|subject|subject area|subject field,knowledge domain|knowledge base|domain|system|system of rules|trait|training|preparation|grooming|punishment|penalty|penalization|penalisation
computer,computer,NOUN,28,comput,calculator|computer|computing device|computing machine|data processor|electronic computer|estimator|figurer|information processing system|reckoner,machine|expert
science,science,NOUN,28,scienc,science|scientific discipline|skill,discipline|subject|subject area|subject field|field|field of study|study|bailiwick|ability|power
linguistics,linguistic,NOUN,29,linguist,,NA
example,example,NOUN,29,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
word,word,NOUN,29,word,Bible|Book|Christian Bible|countersign|discussion|give-and-take|Good Book|Holy Scripture|Holy Writ|intelligence|Logos|news|parole|password|Scripture|Son|tidings|watchword|word|Word|Word of God|word of honor,language unit|linguistic unit|statement|information|info|order|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|promise|computer memory unit|positive identification|secret|arcanum|sacred text|sacred writing|religious writing|religious text
occurrence,occurrence,NOUN,29,occurr,happening|natural event|occurrence|occurrent,event|presence
networks,network,NOUN,29,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
have,have,VERB,29,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
shown,show,VERB,29,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run
small,small,ADJ,29,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),
world,world,NOUN,29,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping
scale,scale,NOUN,29,scale,exfoliation|graduated table|musical scale|ordered series|plate|scale|scale leaf|scale of measurement|scurf|shell|weighing machine,standard|criterion|measure|touchstone|magnitude relation|quantitative relation|proportion|leaf|leafage|foliage|bit|chip|flake|fleck|scrap|musical notation|measuring instrument|measuring system|measuring device|indicator|shield|covering|natural covering|cover
free,free,ADJ,29,free,barren|complimentary|costless|destitute|detached|devoid|free|gratis(p)|gratuitous|innocent|liberal|loose|spare,
theory,theory,NOUN,29,theori,hypothesis|possibility|theory,explanation|concept|conception|construct|belief
language,language,NOUN,29,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
evolution,evolution,NOUN,29,evolut,development|evolution|organic evolution|phylogenesis|phylogeny,process|physical process|organic process|biological process
developed,develop,VERB,29,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
development,development,NOUN,29,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
individual,individual,ADJ,29,individu,case-by-case|individual|individual(a)|item-by-item|private|single|single(a),
basis,basis,NOUN,29,basi,base|basis|cornerstone|footing|foundation|fundament|ground|groundwork,foundation|assumption|supposition|supposal|part|portion|component part|component|constituent
assessed,assess,VERB,29,assess,appraise|assess|evaluate|measure|tax|valuate|value,evaluate|pass judgment|judge|charge|bill|determine|set|estimate|gauge|approximate|guess
network,network,NOUN,29,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
measurements,measurement,NOUN,29,measur,measure|measurement|measuring|mensuration,activity
natural,natural,ADJ,30,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
language,language,NOUN,30,languag,language|linguistic communication|linguistic process|lyric|nomenclature|oral communication|speech|speech communication|spoken communication|spoken language|terminology|voice communication|words,communication|auditory communication|text|textual matter|higher cognitive process|faculty|mental faculty|module|word
processing,processe,NOUN,30,process,,NA
has,have,VERB,30,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
also,also,ADV,30,also,also|as well|besides|likewise|too,NA
benefited,benefit,VERB,30,benefit,benefit|do good|gain|profit,get|acquire|help|aid
complex,complex,NOUN,30,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
networks,network,NOUN,30,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
including,include,VERB,30,includ,admit|include|let in,see|consider|reckon|view|regard|add|permit|allow|let|countenance
authorship,authorship,NOUN,30,authorship,authorship|composition|paternity|penning|writing,verbal creation|initiation|founding|foundation|institution|origination|creation|innovation|introduction|instauration
analysis,analysis,NOUN,30,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy
quality,quality,NOUN,30,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank
assessment,assessment,NOUN,30,assess,appraisal|assessment|judgement|judgment,classification|categorization|categorisation|sorting|charge|monetary value|price|cost|act|deed|human action|human activity
school,school,NOUN,30,school,school|school day|schoolhouse|schooling|schooltime|shoal,educational institution|building|edifice|education|body|time period|period of time|period|animal group
essays,essays,NOUN,30,essai,,NA
summaries,summary,NOUN,30,summari,sum-up|summary,statement
translations,translation,NOUN,30,translat,displacement|interlingual rendition|rendering|transformation|translation|version,written record|written account|change of location|travel|change of integrity|transformation|organic process|biological process|paraphrase|paraphrasis|motion|movement|move
here,here,ADV,31,here,here|hither,NA
address,address,NOUN,31,address,address|computer address|destination|name and address|reference|savoir-faire|speech,code|computer code|geographic point|geographical point|speech act|manner of speaking|speech|delivery|street sign|direction|instruction|stance|tact|tactfulness
design,design,NOUN,31,design,aim|blueprint|conception|design|designing|excogitation|figure|innovation|intent|intention|invention|pattern|plan|purpose,creating by mental acts|arrangement|organization|organisation|system|plan|program|programme|decoration|ornament|ornamentation|goal|end|sketch|study|creativity|creativeness|creative thinking
extractive,extractive,ADJ,31,extract,,NA
summarizers,summarizer,NOUN,31,summar,,NA
based,base,VERB,31,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
complex,complex,NOUN,31,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction
networks,network,NOUN,31,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
concepts,concept,NOUN,31,concept,concept|conception|construct,idea|thought
method,method,NOUN,32,method,method|method acting,know-how|acting|playing|playacting|performing
uses,use,NOUN,32,us,consumption|economic consumption|employment|enjoyment|exercise|function|habit|manipulation|purpose|role|usage|usance|use|use of goods and services|utilisation|utilization,activity|utility|usefulness|demand|custom|usage|usance|influence|legal right
simple,simple,ADJ,32,simpl,bare(a)|childlike|dewy-eyed|dim-witted|elementary|mere(a)|round-eyed|simple|simple-minded|simple(a)|uncomplicated|unproblematic|unsubdivided|wide-eyed,
network,network,NOUN,32,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
sentences,sentences,NOUN,32,sentenc,,NA
requires,require,NOUN,32,requir,,NA
only,only,ADV,32,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
surface,surface,NOUN,32,surfac,aerofoil|airfoil|control surface|Earth's surface|open|surface,artifact|artefact|boundary|bound|bounds|layer|aspect|facet|public knowledge|general knowledge|device
text,text,NOUN,32,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
processing,processe,NOUN,32,process,,NA
thus,thus,ADV,32,thu,hence|so|thence|therefore|thus|thusly,NA
allowing,allow,VERB,32,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA
assess,assess,NOUN,32,assess,,NA
extracts,extract,NOUN,32,extract,excerpt|excerption|extract|infusion|selection,solution|passage
obtained,obtain,VERB,32,obtain,find|get|hold|incur|obtain|prevail|receive,get|acquire|change|exist|be
sophisticated,sophisticate,ADJ,32,sophist,,NA
linguistic,linguistic,ADJ,32,linguist,lingual|linguistic,
knowledge,knowledge,NOUN,32,knowledg,cognition|knowledge|noesis,psychological feature
given,give,VERB,33,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
network,network,NOUN,33,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
representation,representation,NOUN,33,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity
source,source,NOUN,33,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
text,text,NOUN,33,text,school text|schoolbook|text|text edition|textbook|textual matter,matter|passage|book
where,where,ADV,33,where,,NA
node,node,NOUN,33,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
corresponds,corresponds,NOUN,33,correspond,,NA
sentence,sentence,NOUN,33,sentenc,condemnation|conviction|judgment of conviction|prison term|sentence|time,string of words|word string|linguistic string|final judgment|final decision|term
edge,edge,NOUN,33,edg,border|bound|boundary|edge|sharpness,boundary|bound|bounds|line|side|urgency|superiority|favorable position|favourable position|limit|demarcation|demarcation line
links,link,NOUN,33,link,connectedness|connection|connexion|contact|data link|inter-group communication|liaison|link|linkup|nexus|radio link|tie|tie-in,linkage|fastener|fastening|holdfast|fixing|union|unification|shape|form|linear unit|linear measure|instruction|command|statement|program line|channel|communication channel|line|communication system|circuit|electrical circuit|electric circuit
sentences,sentences,NOUN,33,sentenc,,NA
share,share,NOUN,33,share,contribution|parcel|part|percentage|ploughshare|plowshare|portion|share,assets|stock certificate|stock|allotment|apportionment|apportioning|allocation|parceling|parcelling|assignation|attempt|effort|endeavor|endeavour|try|wedge
common,common,ADJ,33,common,coarse|common|mutual|plebeian|rough-cut|uncouth|unwashed|usual|vernacular|vulgar,
lemmatized,lemmatize,VERB,33,lemmat,,NA
nouns,noun,NOUN,33,noun,noun,content word|open-class word|substantive|major form class
proposed,propose,VERB,33,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
method,method,NOUN,33,method,method|method acting,know-how|acting|playing|playacting|performing
selects,select,NOUN,33,select,,NA
subset,subset,NOUN,33,subset,subset,set
nodes,node,NOUN,33,node,client|guest|knob|leaf node|lymph gland|lymph node|node|thickening,connection|connexion|link|convex shape|convexity|plant process|enation|point|celestial point|lymphatic tissue|lymphoid tissue|solid body substance|computer|computing machine|computing device|data processor|electronic computer|information processing system
compose,compose,VERB,33,compos,compile|compose|draw up|frame|indite|pen|write,constitute|represent|make up|comprise|be|make|create|create verbally|calm|calm down|quiet|tranquilize|tranquillize|tranquillise|quieten|lull|still|plan
extract,extract,NOUN,33,extract,excerpt|excerption|extract|infusion|selection,solution|passage
ranking,rank,NOUN,33,rank,membership|rank|rank and file|social rank|social station|social status,line|status|position|force|personnel|body
according,accord,VERB,33,accord,accord|agree|allot|concord|consort|fit in|grant|harmonise|harmonize,match|fit|correspond|check|jibe|gibe|tally|agree|give
measurement,measurement,NOUN,33,measur,measure|measurement|measuring|mensuration,activity
generic,generic,ADJ,34,gener,generic,
summaries,summary,NOUN,34,summari,sum-up|summary,statement
user,user,NOUN,34,user,drug user|exploiter|substance abuser|user,person|individual|someone|somebody|mortal|soul|selfish person
specific,specific,ADJ,34,specif,specific,
oriented,oriented,ADJ,34,orient,orientated|oriented,
produced,produce,VERB,34,produc,acquire|bring about|bring forth|bring on|bring out|create|develop|farm|get|give rise|grow|make|produce|raise,make|create|expose|exhibit|display|cultivate|change
newspaper,newspaper,NOUN,34,newspap,newspaper|newspaper publisher|newsprint|paper,press|public press|publisher|publishing house|publishing firm|publishing company|product|production|paper
articles,article,NOUN,34,articl,article|clause,nonfiction|nonfictional prose|piece|artifact|artefact|section|subdivision|determiner|determinative
brazilian,brazilian,ADJ,34,brazilian,Brazilian,
portuguese,portuguese,NOUN,34,portugues,Portuguese,Romance|Romance language|Latinian language|European
using,use,VERB,34,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
network,network,NOUN,34,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile
parameters,parameter,NOUN,34,paramet,argument|parameter|parametric quantity,constant|constant quantity|invariable|factor|address|computer address|reference|value|quantity
such,such,ADJ,34,such,such(a),
as,as,ADV,34,a,as|equally|every bit,
shortest,shortest,ADJ,34,shortest,,NA
paths,paths,NOUN,34,path,,NA
k,k,PROPN,34,k,NA,NA
cores,cor,NOUN,34,cor,,NA
communities,communities,NOUN,34,commun,,NA
experiments,experiment,NOUN,35,experi,experiment|experimentation,scientific research|research project|inquiry|enquiry|research|venture
evaluate,evaluate,NOUN,35,evalu,,NA
informativeness,informativeness,NOUN,35,inform,,NA
level,level,NOUN,35,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
extracts,extract,NOUN,35,extract,excerpt|excerption|extract|infusion|selection,solution|passage
carried,carry,VERB,35,carri,acquit|bear|behave|carry|channel|comport|conduct|contain|convey|deport|dribble|expect|express|extend|gestate|have a bun in the oven|hold|impart|pack|persuade|post|run|stock|stockpile|sway|take|transmit|transport,move|displace|have|feature|bring|convey|take|communicate|intercommunicate|hold|support|sustain|hold up|include|effect|continue|imply|involve|win|carry|bear|act|have got|circulate|circularize|circularise|distribute|disseminate|propagate|broadcast|spread|diffuse|disperse|pass around|hit|pass on|pass|pass along|put across|range|keep|maintain|influence|act upon|work|compensate|counterbalance|correct|make up|even out|even off|even up|promote|advance|boost|further|encourage|appropriate|capture|seize|conquer|transfer|shift|follow|grow|raise|farm|produce|propel|impel|hit the bottle|drink|booze|fuddle|nourish|nurture|travel|go|locomote|obtain|perform|execute|do|give birth|deliver|birth
out,out,ADV,35,out,away|out,NA
resulting,result,VERB,35,result,ensue|lead|leave|result,prove|turn out|turn up|produce|bring about|give rise|happen|hap|go on|pass off|occur|pass|fall out|come about|take place
scores,score,NOUN,35,score,account|grade|grievance|grudge|mark|musical score|score|scotch|sexual conquest,evaluation|valuation|rating|sheet music|number|set|reason|ground|fact|debt|incision|scratch|prick|slit|dent|resentment|bitterness|gall|rancor|rancour|success|seduction|conquest
rouge,rouge,NOUN,35,roug,blusher|paint|rouge,makeup|make-up|war paint
precision,precision,NOUN,35,precis,preciseness|precision,exactness|exactitude
recall,recall,VERB,35,recal,call back|call in|call up|come back|echo|hark back|recall|recollect|remember|retrieve|return|think|withdraw,denote|refer|resemble|call|send for|concentrate|focus|center|centre|pore|rivet|cancel|strike down|take
compared,compare,VERB,35,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect
other,other,ADJ,35,other,early(a)|former(a)|other|other(a),
summarizers,summarizer,NOUN,35,summar,,NA
previously,previously,ADV,35,previous,antecedently|previously,
evaluated,evaluate,VERB,35,evalu,appraise|assess|evaluate|judge|measure|pass judgment|valuate|value,evaluate|pass judgment|judge|think|cogitate|cerebrate
same,same,ADJ,35,same,like|same|same(p),
