token,lemma,upos,clique,stem,synonyms,hypernyms
adapted,adapt,VERB,32,adapt,accommodate|adapt|adjust|conform,change|alter|vary|get used to
needs,need,NOUN,32,need,demand|indigence|motivation|motive|need|pauperism|pauperization|penury|want,condition|status|necessity|essential|requirement|requisite|necessary|psychological feature|poverty|poorness|impoverishment
city,city,NOUN,32,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division
proposed,propose,VERB,33,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
model,model,NOUN,33,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
part,part,NOUN,33,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
multimedia,multimedia,NOUN,33,multimedia,multimedia|multimedia system,transmission
production,production,NOUN,33,product,output|product|production|yield,act|deed|human action|human activity|presentation|creation|exhibition|indefinite quantity|display|industry|manufacture|creative activity
targeting,target,VERB,33,target,aim|direct|place|point|target,aim|take|train|take aim|direct
implementation,implementation,NOUN,33,implement,carrying out|effectuation|execution|implementation,enforcement|act|deed|human action|human activity
smart,smart,ADJ,33,smart,bright|chic|fresh|impertinent|impudent|overbold|sassy|saucy|smart|voguish|wise,
project,project,NOUN,33,project,labor|project|projection|task|undertaking,work|plan|program|programme
web,web,NOUN,33,web,entanglement|network|vane|web|World Wide Web|WWW,object|physical object|trap|blade|system|scheme|computer network|fabric|cloth|material|textile|membrane|tissue layer
portal,portal,ADJ,33,portal,,NA
name,name,NOUN,34,name,epithet|figure|gens|name|public figure,language unit|linguistic unit|repute|reputation|family|family line|folk|kinfolk|kinsfolk|sept|phratry|important person|influential person|personage|sanction|defamation|calumny|calumniation|obloquy|traducement|hatchet job
indicates,indicate,VERB,34,indic,argue|bespeak|betoken|designate|indicate|point|show|signal,tell|inform|present|represent|lay out
relation,relation,NOUN,34,relat,carnal knowledge|coition|coitus|copulation|intercourse|recounting|relation|relation back|relative|sex act|sexual congress|sexual intercourse|sexual relation|telling,abstraction|abstract entity|sexual activity|sexual practice|sex|sex activity|person|individual|someone|somebody|mortal|soul|narration|recital|yarn|legal principle|judicial principle|judicial doctrine|dealings|traffic
art,art,NOUN,34,art,art|artistic creation|artistic production|artistry|artwork|fine art|graphics|nontextual matter|prowess,creation|creative activity|superior skill|visual communication
extension,extension,NOUN,34,extens,annex|annexe|denotation|elongation|extension|extension phone|extension service|file name extension|filename extension|lengthiness|prolongation|propagation|reference|telephone extension|university extension|wing,delay|hold|time lag|postponement|wait|expansion|enlargement|dissemination|airing|public exposure|spreading|education|instruction|teaching|pedagogy|didactics|educational activity|stretching|string|meaning|substance|property|dance|longness|telephone|phone|telephone set|addition|add-on|improver
urban,urban,ADJ,34,urban,urban,
ch,ch,NOUN,34,ch,,NA
also,also,ADV,34,also,also|as well|besides|likewise|too,NA
implies,imply,VERB,34,impli,connote|entail|imply|incriminate|inculpate|involve|mean,express|show|evince|necessitate|suggest|evoke|paint a picture|have|feature
utilization,utilization,NOUN,34,util,employment|exercise|usage|use|utilisation|utilization,activity|state
intelligent,intelligent,NOUN,34,intellig,,NA
media,media,NOUN,34,media,,NA
processes,processis,NOUN,34,processi,,NA
web,web,NOUN,34,web,entanglement|network|vane|web|World Wide Web|WWW,object|physical object|trap|blade|system|scheme|computer network|fabric|cloth|material|textile|membrane|tissue layer
though,though,ADV,35,though,though,NA
many,many,ADJ,35,mani,many,
involved,involve,ADJ,35,involv,,NA
processes,processis,NOUN,35,processi,,NA
considered,consider,VERB,35,consid,believe|conceive|consider|count|deal|debate|deliberate|look at|moot|reckon|regard|see|study|take|think|turn over|view|weigh,think|believe|consider|conceive|chew over|think over|meditate|ponder|excogitate|contemplate|muse|reflect|mull|mull over|ruminate|speculate|think about|hash out|discuss|talk over|evaluate|pass judgment|judge|look|analyze|analyse|study|examine|canvass|see|reckon|view|regard
outside,outside,ADV,35,outsid,alfresco|out of doors|outdoors|outside,
main,main,ADJ,35,main,chief(a)|independent|main(a)|master(a)|primary(a)|principal(a),
scope,scope,NOUN,35,scope,ambit|background|cathode-ray oscilloscope|compass|CRO|orbit|oscilloscope|range|reach|scope|setting|telescope,extent|environment|magnifier|electronic equipment
current,current,ADJ,35,current,current,
paper,paper,NOUN,35,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production
parts,part,NOUN,35,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
adopted,adopt,VERB,35,adopt,acquire|adopt|assume|borrow|dramatise|dramatize|embrace|espouse|follow|sweep up|take|take in|take on|take over|take up,choose|take|select|pick out|accept|have|take office|change|write|compose|pen|indite
development,development,NOUN,35,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
chain,chain,NOUN,35,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
followed,follow,VERB,35,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
structure,structure,NOUN,35,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
as,as,ADV,35,a,as|equally|every bit,
aiming,aim,VERB,35,aim,aim|aspire|calculate|direct|draw a bead on|drive|get|place|point|propose|purport|purpose|shoot for|take|take aim|target|train,position|intend|mean|think|destine|designate|specify|aim|take|train|take aim|direct|plan|be after
better,better,ADJ,35,better,best(p)|better|better(p),
describing,describe,VERB,35,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
idea,idea,NOUN,35,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase
motivation,motivation,NOUN,35,motiv,motivating|motivation|motive|need,psychological feature|condition|status|act|deed|human action|human activity
work,work,NOUN,35,work,body of work|employment|oeuvre|piece of work|study|work|workplace,activity|product|production|occupation|business|job|line of work|line|learning|acquisition|energy|free energy|geographic point|geographical point|end product|output
justifying,justify,VERB,35,justifi,justify|vindicate,uphold|maintain|absolve|free|adjust|set|correct
selected,select,VERB,35,select,choose|pick out|select|take,decide|make up one's mind|determine
functional,functional,ADJ,35,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),
technological,technological,ADJ,35,technolog,technical|technological,
choices,choice,NOUN,35,choic,alternative|choice|option|pick|selection,decision making|deciding|action
general,general,ADJ,36,gener,cosmopolitan|ecumenical|general|oecumenical|universal|world-wide|worldwide,
old,old,ADJ,36,old,bang-up|bully|corking|cracking|dandy|erstwhile(a)|former(a)|great|groovy|keen|neat|nifty|not bad(p)|old|Old|old(a)|older|one-time(a)|onetime(a)|peachy|previous(a)|quondam(a)|slap-up|smashing|sometime(a)|swell,
urban,urban,ADJ,36,urban,urban,
centers,centers,NOUN,36,center,,NA
marks,marnks,NOUN,36,marnk,,NA
historical,historical,ADJ,36,histor,diachronic|historic|historical,
architectural,architectural,ADJ,36,architectur,architectural,
heritage,heritage,NOUN,36,heritag,heritage|inheritance,practice|attribute|transferred property|transferred possession|acquisition
protected,protect,VERB,36,protect,protect,defend|assist
safeguarded,safeguard,VERB,36,safeguard,safeguard,protect|escort
main,main,ADJ,37,main,chief(a)|independent|main(a)|master(a)|primary(a)|principal(a),
idea,idea,NOUN,37,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase
motivation,motivation,NOUN,37,motiv,motivating|motivation|motive|need,psychological feature|condition|status|act|deed|human action|human activity
project,project,NOUN,37,project,labor|project|projection|task|undertaking,work|plan|program|programme
reside,reside,NOUN,37,resid,,NA
ch,ch,NOUN,37,ch,,NA
management,management,NOUN,37,manag,direction|management,social control|administration|governance|governing body|establishment|brass|organization|organisation
particularities,particularity,NOUN,37,particular,particularity|specialness,quality
respect,respect,NOUN,37,respect,deference|esteem|obedience|regard|respect|respectfulness,detail|item|point|honor|honour|laurels|attitude|mental attitude|politeness|civility|filial duty|affection|affectionateness|fondness|tenderness|heart|warmness|warmheartedness|philia|courtesy|good manners
policies,policy,NOUN,37,polici,insurance|insurance policy|policy,plan of action|argumentation|logical argument|argument|line of reasoning|line|contract
strategy,strategy,NOUN,37,strategi,scheme|strategy,plan of action|military science
planning,plan,NOUN,37,plan,architectural plan|design|plan|program|programme,idea|thought|arrangement|organization|organisation|system|drawing
trend,trend,NOUN,38,trend,course|drift|movement|style|tendency|trend|vogue,direction|way|inclination|disposition|tendency|taste|appreciation|discernment|perceptiveness
has,have,VERB,38,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
emerged,emerge,VERB,38,emerg,come forth|come out|egress|emerge|go forth|issue,appear|surface|come up|rise up|rise|originate|arise|develop|uprise|spring up|grow
over,over,ADV,38,over,all over|o'er|over,NA
past,past,ADJ,38,past,past|past(a)|preceding(a)|retiring(a),
twozero,twozero,NOUN,38,twozero,,NA
years,year,NOUN,38,year,class|twelvemonth|year|yr,time period|period of time|period|gathering|assemblage
study,study,NOUN,38,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
cultural,cultural,ADJ,38,cultur,cultural|ethnic|ethnical,
industries,industry,NOUN,38,industri,diligence|industriousness|industry|manufacture,commercial enterprise|business enterprise|business|determination|purpose
as,as,ADV,38,a,as|equally|every bit,
key,key,ADJ,38,kei,cardinal|central|fundamental|key|primal,
players,player,NOUN,38,player,actor|histrion|instrumentalist|musician|participant|player|role player|thespian,contestant|performer|performing artist|person|individual|someone|somebody|mortal|soul|associate
city,city,NOUN,38,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division
development,development,NOUN,38,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
mainly,mainly,ADV,38,mainli,chiefly|in the main|mainly|primarily|principally,
urban,urban,ADJ,38,urban,urban,
regional,regional,ADJ,38,region,regional,
studies,study,NOUN,38,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
sector,sector,NOUN,38,sector,sector|sphere,plane figure|two-dimensional figure|social group|aspect|facet|computer memory unit|tract|piece of land|piece of ground|parcel of land|parcel|measuring instrument|measuring system|measuring device
movement,movement,NOUN,39,movement,apparent motion|apparent movement|bm|bowel movement|campaign|cause|crusade|drift|drive|effort|front|motility|motion|move|movement|social movement|trend,change|happening|occurrence|occurrent|natural event|social group|musical composition|opus|composition|piece|piece of music|venture|optical illusion|defecation|laxation|shitting|inclination|disposition|tendency|action|action mechanism
reinforced,reinforce,VERB,39,reinforc,reenforce|reinforce|reward,strengthen|beef up|fortify|teach|learn|instruct
technology,technology,NOUN,39,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
evolution,evolution,NOUN,39,evolut,development|evolution|organic evolution|phylogenesis|phylogeny,process|physical process|organic process|biological process
attempts,attempts,NOUN,39,attempt,,NA
several,several,ADJ,39,sever,respective(a)|several(a)|several(p)|various(a),
representatives,representatives,NOUN,39,repres,,NA
digitize,digitize,NOUN,39,digit,,NA
disseminate,disseminate,VERB,39,dissemin,broadcast|circularise|circularize|circulate|diffuse|disperse|disseminate|distribute|pass around|propagate|spread,publicize|publicise|air|bare
ch,ch,NOUN,39,ch,,NA
online,online,ADV,39,onlin,,NA
proposed,propose,VERB,40,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request
ch,ch,NOUN,40,ch,,NA
model,model,NOUN,40,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
matches,match,VERB,40,match,agree|check|correspond|couple|equal|equalise|equalize|equate|fit|gibe|jibe|match|mate|oppose|pair|pit|play off|rival|tally|touch|twin,equal|be|supply|provide|render|furnish|join|compete|vie|contend|adjust|set|correct|confront|face|conform|adapt|change|alter|modify
particularities,particularity,NOUN,40,particular,particularity|specialness,quality
relying,rely,VERB,40,reli,bank|bet|calculate|count|depend|look|reckon|rely|swear,trust
only,only,ADV,40,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
active,active,ADJ,40,activ,active|alive(p)|combat-ready|dynamic|fighting(a)|participating,
audience,audience,NOUN,40,audienc,audience|consultation|hearing|interview,gathering|assemblage|multitude|masses|mass|hoi polloi|people|the great unwashed|opportunity|chance|conference|group discussion
engagement,engagement,NOUN,40,engag,appointment|battle|betrothal|booking|conflict|date|employment|engagement|fight|interlocking|involution|involvement|mesh|meshing|participation|troth,military action|action|meeting|get together|promise|employment|work|contact|impinging|striking|group action
enhanced,enhance,VERB,40,enhanc,enhance|heighten|raise,intensify|compound|heighten|deepen|better|improve|amend|ameliorate|meliorate
interaction,interaction,NOUN,40,interact,fundamental interaction|interaction,action|physical phenomenon
crowdsourcing,crowdsource,NOUN,40,crowdsourc,,NA
also,also,ADV,41,also,also|as well|besides|likewise|too,NA
interdisciplinary,interdisciplinary,ADJ,41,interdisciplinari,interdisciplinary,
collaboration,collaboration,NOUN,41,collabor,coaction|collaboration|collaborationism|quislingism,cooperation
cultural,cultural,ADJ,41,cultur,cultural|ethnic|ethnical,
institutions,institution,NOUN,41,institut,asylum|creation|establishment|foundation|founding|initiation|innovation|insane asylum|instauration|institution|introduction|mental home|mental hospital|mental institution|origination|psychiatric hospital,organization|organisation|establishment|custom|tradition|beginning|start|commencement|hospital|infirmary
individuals,individual,NOUN,41,individu,individual|mortal|person|somebody|someone|soul,organism|being|causal agent|cause|causal agency
cultural,cultural,ADJ,42,cultur,cultural|ethnic|ethnical,
wealth,wealth,NOUN,42,wealth,riches|wealth|wealthiness,financial condition|abundance|copiousness|teemingness|material resource|property|belongings|holding
fourzero,fourzero,NOUN,42,fourzero,,NA
museums,museum,NOUN,42,museum,museum,depository|deposit|depositary|repository
onefive,onefive,ADJ,42,onef,,NA
art,art,NOUN,42,art,art|artistic creation|artistic production|artistry|artwork|fine art|graphics|nontextual matter|prowess,creation|creative activity|superior skill|visual communication
galleries,gallery,NOUN,42,galleri,art gallery|drift|gallery|heading|picture gallery|veranda|verandah,audience|porch|room|corridor|balcony|passageway
spaces,space,NOUN,42,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
citizens,citizen,NOUN,43,citizen,citizen,national|subject
awareness,awareness,NOUN,43,awar,awareness|cognisance|cognizance|consciousness|knowingness|sentience,knowing|consciousness
digital,digital,ADJ,43,digit,digital,
technology,technology,NOUN,43,technologi,applied science|engineering|engineering science|technology,application|practical application|discipline|subject|subject area|subject field|field|field of study|study|bailiwick|machinery|equipment
related,relate,ADJ,43,relat,,NA
contests,contest,NOUN,43,contest,competition|contest,social event|competition|contention|rivalry
centralized,centraliz,VERB,43,centraliz,,NA
ch,ch,NOUN,43,ch,,NA
management,management,NOUN,43,manag,direction|management,social control|administration|governance|governing body|establishment|brass|organization|organisation
mechanism,mechanism,NOUN,43,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device
still,still,ADV,43,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
missing,miss,ADJ,43,miss,,NA
unique,unique,ADJ,44,uniqu,alone(p)|singular|unequaled|unequalled|unique|unique(p)|unparalleled,
digital,digital,ADJ,44,digit,digital,
city,city,NOUN,44,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division
case,case,NOUN,44,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen
allows,allow,NOUN,44,allow,,NA
prototype,prototype,NOUN,44,prototyp,epitome|image|paradigm|prototype,model|example
ch,ch,NOUN,44,ch,,NA
management,management,NOUN,44,manag,direction|management,social control|administration|governance|governing body|establishment|brass|organization|organisation
services,service,NOUN,44,servic,armed service|avail|divine service|help|inspection and repair|military service|overhaul|religious service|Robert William Service|serve|service|Service|service of process|servicing|serving|table service,work|aid|assist|assistance|help|religious ceremony|religious ritual|company|employment|force|personnel|helpfulness|tableware|coupling|mating|pairing|conjugation|union|sexual union|activity|tennis stroke|tennis shot|delivery|bringing|care|maintenance|upkeep|accommodation
modeled,modelead,VERB,44,modelead,,NA
gradually,gradually,ADV,44,gradual,bit by bit|gradually|step by step,
integrated,integrate,VERB,44,integr,desegregate|incorporate|integrate|mix,compound|combine|change state|turn|calculate|cipher|cypher|compute|work out|reckon|figure
thus,thus,ADV,44,thu,hence|so|thence|therefore|thus|thusly,NA
making,make,NOUN,44,make,brand|make|shuffle|shuffling,kind|sort|form|variety|reordering
representative,representative,ADJ,44,repres,representative,
example,example,NOUN,44,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson
policy,policy,NOUN,44,polici,insurance|insurance policy|policy,plan of action|argumentation|logical argument|argument|line of reasoning|line|contract
planning,plan,NOUN,44,plan,architectural plan|design|plan|program|programme,idea|thought|arrangement|organization|organisation|system|drawing
other,other,ADJ,44,other,early(a)|former(a)|other|other(a),
cities,city,NOUN,44,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division
greece,greece,NOUN,44,greec,Ellas|Greece|Hellenic Republic,Balkan country|Balkan nation|Balkan state
worldwide,worldwide,ADV,44,worldwid,,NA
recent,recent,ADJ,45,recent,late(a)|recent,
years,year,NOUN,45,year,class|twelvemonth|year|yr,time period|period of time|period|gathering|assemblage
most,most,ADJ,45,most,most(a),
museums,museum,NOUN,45,museum,museum,depository|deposit|depositary|repository
have,have,VERB,45,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
developed,develop,VERB,45,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
various,various,ADJ,45,variou,assorted|diverse|respective(a)|several(a)|various|various(a)|versatile,
digital,digital,ADJ,45,digit,digital,
ch,ch,NOUN,45,ch,,NA
products,product,NOUN,45,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
use,use,VERB,45,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
online,online,ADV,45,onlin,,NA
usually,usually,ADV,45,usual,commonly|normally|ordinarily|unremarkably|usually,
resulted,result,VERB,45,result,ensue|lead|leave|result,prove|turn out|turn up|produce|bring about|give rise|happen|hap|go on|pass off|occur|pass|fall out|come about|take place
operation,operation,NOUN,45,oper,cognitive operation|cognitive process|functioning|mathematical operation|mathematical process|mental process|military operation|operation|performance|procedure|process|surgery|surgical operation|surgical procedure|surgical process,action|activity|activeness|business activity|commercial activity|data processing|medical procedure|work|process|physical process|cognition|knowledge|noesis|calculation|computation|computing
many,many,ADJ,45,mani,many,
cultural,cultural,ADJ,45,cultur,cultural|ethnic|ethnical,
institutions,institution,NOUN,45,institut,asylum|creation|establishment|foundation|founding|initiation|innovation|insane asylum|instauration|institution|introduction|mental home|mental hospital|mental institution|origination|psychiatric hospital,organization|organisation|establishment|custom|tradition|beginning|start|commencement|hospital|infirmary
city,city,NOUN,45,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division
country,country,NOUN,45,countri,area|body politic|commonwealth|country|land|nation|res publica|rural area|state,political unit|political entity|administrative district|administrative division|territorial division|people|geographical area|geographic area|geographical region|geographic region|region
wider,wider,ADV,45,wider,,NA
region,region,NOUN,45,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain
hence,hence,ADV,46,henc,hence|so|thence|therefore|thus,NA
state,state,NOUN,46,state,body politic|commonwealth|country|Department of State|DoS|land|nation|province|res publica|state|State|State Department|state of matter|United States Department of State,administrative district|administrative division|territorial division|attribute|government|authorities|regime|political unit|political entity|chemical phenomenon|emotional state|spirit|executive department
art,art,NOUN,46,art,art|artistic creation|artistic production|artistry|artwork|fine art|graphics|nontextual matter|prowess,creation|creative activity|superior skill|visual communication
heritage,heritage,NOUN,46,heritag,heritage|inheritance,practice|attribute|transferred property|transferred possession|acquisition
services,service,NOUN,46,servic,armed service|avail|divine service|help|inspection and repair|military service|overhaul|religious service|Robert William Service|serve|service|Service|service of process|servicing|serving|table service,work|aid|assist|assistance|help|religious ceremony|religious ritual|company|employment|force|personnel|helpfulness|tableware|coupling|mating|pairing|conjugation|union|sexual union|activity|tennis stroke|tennis shot|delivery|bringing|care|maintenance|upkeep|accommodation
have,have,VERB,46,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
examined,examine,VERB,46,examin,analyse|analyze|canvass|essay|examine|probe|prove|see|study|test|try|try out,investigate|look into|question|query|evaluate|pass judgment|judge
initially,initially,ADV,46,initi,ab initio|initially,
metropolitan,metropolitan,NOUN,46,metropolitan,metropolitan,archbishop|resident|occupant|occupier
national,national,ADJ,46,nation,home(a)|interior(a)|internal|national,
level,level,NOUN,46,level,degree|floor|grade|horizontal surface|layer|level|point|spirit level|stage|storey|story|stratum|tier,property|rank|state|altitude|height|indicator|surface|place|structure|construction
providing,provide,VERB,46,provid,allow|allow for|bring home the bacon|cater|furnish|leave|offer|ply|provide|put up|render|supply,give|stipulate|qualify|condition|specify|engage|wage|yield|afford|support|fix|prepare|set up|ready|gear up|set
proof,proof,NOUN,46,proof,cogent evidence|proof|substantiation|test copy|trial impression|validation,evidence|grounds|argument|statement|measure|quantity|amount|impression|printing|photographic print|print|determination|finding
concept,concept,NOUN,46,concept,concept|conception|construct,idea|thought
basic,basic,ADJ,46,basic,basic|canonic|canonical|introductory,
idea,idea,NOUN,46,idea,approximation|estimate|estimation|idea|melodic theme|mind|musical theme|theme|thought,content|cognitive content|mental object|purpose|intent|intention|aim|design|opinion|sentiment|persuasion|view|thought|calculation|computation|figuring|reckoning|tune|melody|air|strain|melodic line|line|melodic phrase
verifying,verify,VERB,46,verifi,affirm|assert|aver|avow|control|swan|swear|verify,confirm|corroborate|sustain|substantiate|support|affirm|test|prove|try|try out|examine|essay|reassert|declare
lack,lack,NOUN,46,lack,deficiency|lack|want,need|demand
such,such,ADJ,46,such,such(a),
system,system,NOUN,46,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness
model,model,NOUN,46,model,example|exemplar|fashion model|framework|good example|manakin|manikin|mannequin|mannikin|model|modeling|modelling|poser|role model|simulation|theoretical account,hypothesis|possibility|theory|kind|sort|form|variety|assistant|helper|help|supporter|representation|ideal|leader|mental representation|internal representation
market,market,NOUN,46,market,food market|grocery|grocery store|market|market place|marketplace|mart|securities industry,activity|class|stratum|social class|socio-economic class|marketplace|market place|mart|market|industry|mercantile establishment|retail store|sales outlet|outlet
serving,serive,VERB,46,seriv,,NA
comparison,comparison,NOUN,46,comparison,comparability|compare|comparing|comparison|equivalence,examination|scrutiny|relation|likeness|alikeness|similitude
best,best,ADJ,46,best,best|best(p)|better(p),
practices,practice,NOUN,46,practic,drill|exercise|pattern|practice|practice session|praxis|recitation,activity|training|preparation|grooming|implementation|effectuation|use|usage|utilization|utilisation|employment|exercise|cognition|knowledge|noesis
adoption,adoption,NOUN,46,adopt,acceptance|acceptation|adoption|borrowing|espousal,blessing|approval|approving|proceeding|legal proceeding|proceedings|appropriation
purposes,purpose,NOUN,46,purpos,aim|design|determination|function|intent|intention|purpose|role|use,goal|end|utility|usefulness|resoluteness|firmness|firmness of purpose|resolve|resolution
table,table,NOUN,47,tabl,board|mesa|table|tabular array,array|furniture|piece of furniture|article of furniture|tableland|plateau|gathering|assemblage|fare
lists,list,NOUN,47,list,inclination|lean|leaning|list|listing|tilt,database|position|spatial relation
most,most,ADJ,47,most,most(a),
relevant,relevant,ADJ,47,relev,relevant,
