token,lemma,upos,clique,stem,synonyms,hypernyms,text,clique_id
tertiary,tertiary,NOUN,258,tertiari,Tertiary|Tertiary period,NA,S0098135414000398,S0098135414000398_258
carbon,carbon,NOUN,258,carbon,atomic number 6|C|carbon|carbon copy|carbon paper,chemical element|element|paper|copy,S0098135414000398,S0098135414000398_258
calculated,calculate,VERB,258,calcul,account|aim|bank|bet|calculate|cipher|compute|count|count on|cypher|depend|direct|estimate|figure|forecast|look|reckon|rely|swear|work out,reason|evaluate|pass judgment|judge|predict|foretell|prognosticate|call|forebode|anticipate|promise|intend|destine|designate|specify|trust,S0098135414000398,S0098135414000398_258
as,as,ADV,258,a,as|equally|every bit,NA,S0098135414000398,S0098135414000398_258
shown,show,VERB,258,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0098135414000398,S0098135414000398_258
figure,figure,VERB,258,figur,calculate|cipher|compute|count on|cypher|enter|envision|estimate|fancy|figure|forecast|image|picture|project|reckon|see|visualise|visualize|work out,evaluate|pass judgment|judge|be|imagine|conceive of|ideate|envisage|reason|grok|get the picture|comprehend|savvy|dig|grasp|compass|apprehend,S0098135414000398,S0098135414000398_258
elemental,elemental,ADJ,269,element,basal|elemental|elementary|primary,NA,S0098135414000398,S0098135414000398_269
ground,ground,NOUN,269,ground,background|basis|dry land|earth|flat coat|footing|ground|land|primer|primer coat|priming|priming coat|reason|soil|solid ground|terra firma|undercoat,object|physical object|rational motive|material|stuff|foundation|military position|position|view|aspect|prospect|scene|vista|panorama|percept|perception|perceptual experience|connection|connexion|connector|connecter|connective|surface|coat of paint,S0098135414000398,S0098135414000398_269
state,state,NOUN,269,state,body politic|commonwealth|country|Department of State|DoS|land|nation|province|res publica|state|State|State Department|state of matter|United States Department of State,administrative district|administrative division|territorial division|attribute|government|authorities|regime|political unit|political entity|chemical phenomenon|emotional state|spirit|executive department,S0098135414000398,S0098135414000398_269
electronic,electronic,ADJ,269,electron,electronic,NA,S0098135414000398,S0098135414000398_269
configuration,configuration,NOUN,269,configur,configuration|conformation|constellation|contour|form|shape,design|plan|spatial property|spatiality,S0098135414000398,S0098135414000398_269
product,product,NOUN,269,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set,S0098135414000398,S0098135414000398_269
prime,prime,ADJ,269,prime,choice|meridian|premier(a)|prime|prime(a)|prize|quality|select,NA,S0098135414000398,S0098135414000398_269
number,number,NOUN,269,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product,S0098135414000398,S0098135414000398_269
corresponding,correspond,NOUN,269,correspond,NA,NA,S0098135414000398,S0098135414000398_269
nature,nature,NOUN,269,natur,nature,quality|causal agent|cause|causal agency|universe|existence|creation|world|cosmos|macrocosm|trait|type,S0098135414000398,S0098135414000398_269
magnitude,magnitude,NOUN,269,magnitud,magnitude|order of magnitude,property|ratio|importance,S0098135414000398,S0098135414000398_269
charge,charge,NOUN,269,charg,accusation|armorial bearing|bang|bearing|billing|boot|burster|bursting charge|care|cathexis|charge|commission|complaint|direction|electric charge|explosive charge|flush|guardianship|heraldic bearing|kick|mission|rush|thrill|tutelage,attack|onslaught|onset|onrush|pleading|cost|electrical phenomenon|protection|assignment|duty assignment|dependant|dependent|liabilities|libidinal energy|exhilaration|excitement|request|asking|command|bid|bidding|dictation|assertion|averment|asseveration|heraldry|explosive,S0098135414000398,S0098135414000398_269
presence,presence,NOUN,269,presenc,bearing|comportment|front|mien|presence,being|beingness|existence|face of the earth|proximity|spirit|disembodied spirit|impression|feeling|belief|notion|opinion|manner|personal manner|attendance|attending,S0098135414000398,S0098135414000398_269
absence,absence,NOUN,269,absenc,absence|absence seizure,lack|deficiency|want|nonattendance|time interval|interval|seizure|ictus|raptus,S0098135414000398,S0098135414000398_269
unpaired,unpaired,ADJ,269,unpair,odd|unmatched|unmated|unpaired,NA,S0098135414000398,S0098135414000398_269
electrons,electron,NOUN,269,electron,electron|negatron,lepton,S0098135414000398,S0098135414000398_269
evaluated,evaluate,VERB,269,evalu,appraise|assess|evaluate|judge|measure|pass judgment|valuate|value,evaluate|pass judgment|judge|think|cogitate|cerebrate,S0098135414000398,S0098135414000398_269
as,as,ADV,269,a,as|equally|every bit,NA,S0098135414000398,S0098135414000398_269
electron,electron,NOUN,269,electron,electron|negatron,lepton,S0098135414000398,S0098135414000398_269
dorc,dorc,NOUN,388,dorc,NA,NA,S0098135414000398,S0098135414000398_388
defined,define,VERB,388,defin,define|delimit|delimitate|delineate|determine|fix|limit|set|specify,be|specify|set|determine|define|fix|limit|characterize|characterise|show|choose|take|select|pick out,S0098135414000398,S0098135414000398_388
as,as,ADV,388,a,as|equally|every bit,NA,S0098135414000398,S0098135414000398_388
dlnkj,dlnkj,PROPN,388,dlnkj,NA,NA,S0098135414000398,S0098135414000398_388
kjklkj,kjklkj,PROPN,388,kjklkj,NA,NA,S0098135414000398,S0098135414000398_388
wherein,wherein,ADV,388,wherein,NA,NA,S0098135414000398,S0098135414000398_388
kj,kj,PROPN,388,kj,NA,NA,S0098135414000398,S0098135414000398_388
rate,rate,NOUN,388,rate,charge per unit|pace|rate,magnitude relation|quantitative relation|charge|temporal property|proportion,S0098135414000398,S0098135414000398_388
production,production,NOUN,388,product,output|product|production|yield,act|deed|human action|human activity|presentation|creation|exhibition|indefinite quantity|display|industry|manufacture|creative activity,S0098135414000398,S0098135414000398_388
consumption,consumption,NOUN,388,consumpt,consumption|economic consumption|expenditure|ingestion|intake|phthisis|pulmonary tuberculosis|uptake|usance|use|use of goods and services|using up|wasting disease|white plague,bodily process|body process|bodily function|activity|tuberculosis|TB|T.B.|demand|depletion,S0098135414000398,S0098135414000398_388
species,species,NOUN,388,speci,species,taxonomic group|taxonomic category|taxon|kind|sort|form|variety,S0098135414000398,S0098135414000398_388
constant,constant,ADJ,388,constant,ceaseless|changeless|constant|incessant|invariant|never-ending|perpetual|unceasing|unremitting|unvarying,NA,S0098135414000398,S0098135414000398_388
reaction,reaction,NOUN,388,reaction,chemical reaction|reaction|response,chemical process|chemical change|chemical action|idea|thought|bodily process|body process|bodily function|activity|force|response|conservatism|conservativism|resistance|opposition,S0098135414000398,S0098135414000398_388
j,j,PROPN,388,j,NA,NA,S0098135414000398,S0098135414000398_388
respectively,respectivly,ADV,388,respectivli,NA,NA,S0098135414000398,S0098135414000398_388
value,value,NOUN,388,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal,S0098135414000398,S0098135414000398_388
calculated,calculate,VERB,388,calcul,account|aim|bank|bet|calculate|cipher|compute|count|count on|cypher|depend|direct|estimate|figure|forecast|look|reckon|rely|swear|work out,reason|evaluate|pass judgment|judge|predict|foretell|prognosticate|call|forebode|anticipate|promise|intend|destine|designate|specify|trust,S0098135414000398,S0098135414000398_388
assuming,assume,VERB,388,assum,accept|acquire|adopt|arrogate|assume|bear|don|feign|get into|presume|put on|seize|sham|simulate|strike|take|take for granted|take on|take over|take up|usurp|wear,expect|anticipate|take office|change|take|move|dissemble|pretend|act|receive|take in|invite|dress|get dressed,S0098135414000398,S0098135414000398_388
other,other,ADJ,388,other,early(a)|former(a)|other|other(a),NA,S0098135414000398,S0098135414000398_388
constants,constant,NOUN,388,constant,constant|constant quantity|invariable,quantity|number,S0098135414000398,S0098135414000398_388
fixed,fix,VERB,388,fix,bushel|cook|define|deposit|desex|desexualise|desexualize|determine|doctor|fasten|fix|fixate|furbish up|gear up|get|limit|make|mend|pay back|pay off|posit|prepare|ready|repair|restore|secure|set|set up|situate|specify|sterilise|sterilize|touch on|unsex,better|improve|amend|ameliorate|meliorate|attach|choose|take|select|pick out|create from raw material|create from raw stuff|get even|get back|establish|found|plant|constitute|institute|fix|prepare|set up|ready|gear up|set|operate on|operate|influence|act upon|work|put|place|pose|position|lay|change|alter|modify,S0098135414000398,S0098135414000398_388
reverse,reverse,NOUN,388,revers,black eye|blow|contrary|opposite|reversal|reverse|reverse gear|reversion|setback|turnabout|turnaround|verso,opposition|oppositeness|gear|gear mechanism|happening|occurrence|occurrent|natural event|side|run|running|running play|running game|change of direction|reorientation,S0098135414000398,S0098135414000398_388
kinetics,kinetic,NOUN,388,kinet,NA,NA,S0098135414000398,S0098135414000398_388
determined,determine,ADJ,388,determin,NA,NA,S0098135414000398,S0098135414000398_388
also,also,ADV,388,also,also|as well|besides|likewise|too,NA,S0098135414000398,S0098135414000398_388
example,example,NOUN,389,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,S0098135414000398,S0098135414000398_389
kinetic,kinetic,ADJ,389,kinet,energising|energizing|kinetic,NA,S0098135414000398,S0098135414000398_389
modeling,modeling,NOUN,389,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation,S0098135414000398,S0098135414000398_389
nonane,nonane,NOUN,389,nonan,NA,NA,S0098135414000398,S0098135414000398_389
pyrolysis,pyrolysis,NOUN,389,pyrolysi,pyrolysis,transformation|transmutation|shift,S0098135414000398,S0098135414000398_389
ring,ring,NOUN,389,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip,S0098135414000398,S0098135414000398_389
discussed,discuss,VERB,389,discuss,discourse|discuss|hash out|talk about|talk over,cover|treat|handle|plow|deal|address|talk of|talk about,S0098135414000398,S0098135414000398_389
supporting,support,VERB,389,support,abide|affirm|back|back up|bear|bear out|brook|confirm|corroborate|defend|digest|endorse|endure|fend for|hold|hold up|indorse|keep going|patronage|patronise|patronize|plump for|plunk for|put up|stand|stick out|stomach|subscribe|substantiate|suffer|support|sustain|tolerate|underpin,give|approve|O.K.|okay|sanction|agree|hold|concur|concord|match|fit|correspond|check|jibe|gibe|tally|argue|reason|act|play|represent|foster|nurture|permit|allow|let|countenance,S0098135414000398,S0098135414000398_389
information,information,NOUN,389,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0098135414000398,S0098135414000398_389
kinetic,kinetic,ADJ,390,kinet,energising|energizing|kinetic,NA,S0098135414000398,S0098135414000398_390
modeling,modeling,NOUN,390,model,clay sculpture|model|modeling|modelling|mold|molding|mould|moulding,sculpture|carving|representation,S0098135414000398,S0098135414000398_390
module,module,NOUN,390,modul,faculty|mental faculty|module,ability|power|compartment|computer circuit|component|constituent|element,S0098135414000398,S0098135414000398_390
ring,ring,NOUN,390,ring,anchor ring|annulus|band|closed chain|doughnut|gang|halo|hoop|mob|pack|ring|ringing|tintinnabulation,sound|toroid|band|chain|chemical chain|association|platform|jewelry|jewellery|strip|slip,S0098135414000398,S0098135414000398_390
comparable,comparable,ADJ,390,compar,comparable|corresponding|like,NA,S0098135414000398,S0098135414000398_390
other,other,ADJ,390,other,early(a)|former(a)|other|other(a),NA,S0098135414000398,S0098135414000398_390
network,network,NOUN,390,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0098135414000398,S0098135414000398_390
generators,generator,NOUN,390,gener,author|generator|source,apparatus|setup|engine|maker|shaper|electronic device,S0098135414000398,S0098135414000398_390
propose,propose,VERB,31,propos,advise|aim|declare oneself|nominate|offer|pop the question|project|propose|purport|purpose|suggest,declare|plan|intend|mean|think|choose|take|select|pick out|request,S0140366410002410,S0140366410002410_31
approach,approach,NOUN,31,approach,access|advance|approach|approach path|approach shot|approaching|attack|coming|feeler|glide path|glide slope|overture|plan of attack,conceptualization|conceptualisation|formulation|motion|movement|move|way|air lane|flight path|airway|skyway|suggestion|proposition|proffer|timing|similarity|golf stroke|golf shot|swing,S0140366410002410,S0140366410002410_31
triangle,triangle,NOUN,31,triangl,triangle|Triangle|Triangulum|trigon|trilateral,polygon|polygonal shape|shape|form|drafting instrument|percussion instrument|percussive instrument,S0140366410002410,S0140366410002410_31
community,community,NOUN,31,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping,S0140366410002410,S0140366410002410_31
detection,detection,NOUN,31,detect,catching|detecting|detection|detective work|espial|sensing|signal detection|sleuthing|spotting|spying,perception|discovery|find|uncovering|reception|police work|police investigation,S0140366410002410,S0140366410002410_31
based,base,VERB,31,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0140366410002410,S0140366410002410_31
modularity,modularity,NOUN,31,modular,NA,NA,S0140366410002410,S0140366410002410_31
optimization,optimization,NOUN,31,optim,optimisation|optimization,improvement,S0140366410002410,S0140366410002410_31
using,use,VERB,31,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0140366410002410,S0140366410002410_31
spectral,spectral,ADJ,31,spectral,apparitional|ghostlike|ghostly|phantasmal|spectral|spiritual,NA,S0140366410002410,S0140366410002410_31
decomposition,decomposition,NOUN,31,decomposit,breakdown|chemical decomposition reaction|decay|decomposition|decomposition reaction|disintegration|putrefaction|rot|rotting|vector decomposition,vector algebra|decay|chemical reaction|reaction|organic phenomenon,S0140366410002410,S0140366410002410_31
here,here,ADV,80,here,here|hither,NA,S0140366410002410,S0140366410002410_80
use,use,VERB,80,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,S0140366410002410,S0140366410002410_80
measures,measure,NOUN,80,measur,amount|bar|beat|bill|cadence|criterion|measure|measurement|measuring|measuring rod|measuring stick|mensuration|meter|metre|quantity|standard|step|touchstone,maneuver|manoeuvre|tactical maneuver|tactical manoeuvre|abstraction|abstract entity|legal document|legal instrument|official document|instrument|activity|system of measurement|metric|poetic rhythm|rhythmic pattern|prosody|musical notation|measuring instrument|measuring system|measuring device|container,S0140366410002410,S0140366410002410_80
normalized,normalize,ADJ,80,normal,NA,NA,S0140366410002410,S0140366410002410_80
mutual,mutual,ADJ,80,mutual,common|mutual|reciprocal,NA,S0140366410002410,S0140366410002410_80
information,information,NOUN,80,inform,data|entropy|info|information|selective information,message|content|subject matter|substance|cognition|knowledge|noesis|accusation|accusal|collection|aggregation|accumulation|assemblage|information measure,S0140366410002410,S0140366410002410_80
asymmetric,asymmetric,ADJ,80,asymmetr,asymmetric|asymmetrical,NA,S0140366410002410,S0140366410002410_80
wallace,wallace,NOUN,80,wallac,Alfred Russel Wallace|Edgar Wallace|Richard Horatio Edgar Wallace|Sir William Wallace|Wallace,NA,S0140366410002410,S0140366410002410_80
index,index,NOUN,80,index,exponent|forefinger|index|index finger|index number|indicant|indicator|power,scale|scale of measurement|graduated table|ordered series|fact|mathematical notation|list|listing|finger,S0140366410002410,S0140366410002410_80
even,even,ADV,28,even,even|still|yet,NA,S0140366415002406,S0140366415002406_28
though,though,ADV,28,though,though,NA,S0140366415002406,S0140366415002406_28
similar,similar,ADJ,28,similar,alike(p)|exchangeable|interchangeable|like|similar|standardised|standardized,NA,S0140366415002406,S0140366415002406_28
nature,nature,NOUN,28,natur,nature,quality|causal agent|cause|causal agency|universe|existence|creation|world|cosmos|macrocosm|trait|type,S0140366415002406,S0140366415002406_28
shown,show,VERB,28,show,bear witness|demo|demonstrate|depict|designate|establish|evidence|evince|exhibit|express|indicate|picture|point|present|prove|read|record|register|render|shew|show|show up|testify|usher,show|confirm|corroborate|sustain|substantiate|support|affirm|inform|represent|interpret|convey|appear|indicate|read|register|record|lead|take|direct|conduct|guide|race|run,S0140366415002406,S0140366415002406_28
paper,paper,NOUN,28,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0140366415002406,S0140366415002406_28
facebook,facebook,NOUN,28,facebook,NA,NA,S0140366415002406,S0140366415002406_28
networks,network,NOUN,28,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0140366415002406,S0140366415002406_28
twitter,twitter,NOUN,28,twitter,chirrup|twitter,sound,S0140366415002406,S0140366415002406_28
google,google,PROPN,28,googl,NA,NA,S0140366415002406,S0140366415002406_28
have,have,VERB,28,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0140366415002406,S0140366415002406_28
very,very,ADV,28,veri,rattling|real|really|very,NA,S0140366415002406,S0140366415002406_28
distinct,distinct,ADJ,28,distinct,clear-cut|decided|discrete|distinct|distinguishable|trenchant,NA,S0140366415002406,S0140366415002406_28
topological,topological,ADJ,28,topolog,topologic|topological,NA,S0140366415002406,S0140366415002406_28
features,feature,NOUN,28,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0140366415002406,S0140366415002406_28
as,as,ADV,28,a,as|equally|every bit,NA,S0140366415002406,S0140366415002406_28
revealed,revealead,VERB,28,revealead,NA,NA,S0140366415002406,S0140366415002406_28
motif,motif,NOUN,28,motif,motif|motive|theme,design|pattern|figure|theme|melodic theme|musical theme|idea|thought,S0140366415002406,S0140366415002406_28
based,base,VERB,28,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs,S0140366415002406,S0140366415002406_28
analysis,analysis,NOUN,28,analysi,analysis|analytic thinking|depth psychology|psychoanalysis,investigation|investigating|reasoning|logical thinking|abstract thought|criticism|literary criticism|expressive style|style|calculus|infinitesimal calculus|psychotherapy,S0140366415002406,S0140366415002406_28
however,however,ADV,57,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA,S0140366415002406,S0140366415002406_57
many,many,ADJ,57,mani,many,NA,S0140366415002406,S0140366415002406_57
functional,functional,ADJ,57,function,functional|operable|operational|operative|running(a)|usable|useable|working(a),NA,S0140366415002406,S0140366415002406_57
properties,property,NOUN,57,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object,S0140366415002406,S0140366415002406_57
inherent,inherent,ADJ,57,inher,built-in|constitutional|implicit in(p)|inbuilt|inherent|integral|underlying,NA,S0140366415002406,S0140366415002406_57
different,different,ADJ,57,differ,different,NA,S0140366415002406,S0140366415002406_57
classes,class,NOUN,57,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance,S0140366415002406,S0140366415002406_57
complex,complex,NOUN,57,complex,building complex|complex|composite|coordination compound,whole|compound|chemical compound|feeling|structure|construction,S0140366415002406,S0140366415002406_57
networks,network,NOUN,57,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0140366415002406,S0140366415002406_57
stem,stem,NOUN,57,stem,base|bow|fore|prow|radical|root|root word|shank|stalk|stem|stem turn|theme,form|word form|signifier|descriptor|plant organ|cylinder|tube|tubing|front|turn|turning,S0140366415002406,S0140366415002406_57
underlying,underly,ADJ,57,underli,NA,NA,S0140366415002406,S0140366415002406_57
topological,topological,ADJ,57,topolog,topologic|topological,NA,S0140366415002406,S0140366415002406_57
features,feature,NOUN,57,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0140366415002406,S0140366415002406_57
there,there,ADV,79,there,there|thither,NA,S0166361514001456,S0166361514001456_79
casesdpa,casesdpa,NOUN,79,casesdpa,NA,NA,S0166361514001456,S0166361514001456_79
simple,simple,ADJ,79,simpl,bare(a)|childlike|dewy-eyed|dim-witted|elementary|mere(a)|round-eyed|simple|simple-minded|simple(a)|uncomplicated|unproblematic|unsubdivided|wide-eyed,NA,S0166361514001456,S0166361514001456_79
entity,entity,NOUN,79,entiti,entity,NA,S0166361514001456,S0166361514001456_79
feature,feature,NOUN,79,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0166361514001456,S0166361514001456_79
quality,quality,NOUN,79,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank,S0166361514001456,S0166361514001456_79
bear,bear,NOUN,79,bear,bear,carnivore|investor,S0166361514001456,S0166361514001456_79
other,other,ADJ,79,other,early(a)|former(a)|other|other(a),NA,S0166361514001456,S0166361514001456_79
qualities,quality,NOUN,79,qualiti,caliber|calibre|character|lineament|quality|timber|timbre|tone,attribute|degree|grade|level|property|dimension|sound property|social station|social status|social rank|rank,S0166361514001456,S0166361514001456_79
associated,associate,VERB,79,associ,affiliate|associate|assort|colligate|connect|consociate|consort|link|link up|relate|tie in,think|cogitate|cerebrate|interact|unite|unify,S0166361514001456,S0166361514001456_79
dimensional,dimensional,ADJ,79,dimension,dimensional,NA,S0166361514001456,S0166361514001456_79
representation,representation,NOUN,79,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity,S0166361514001456,S0166361514001456_79
authors,author,NOUN,168,author,author|generator|source|writer,communicator|maker|shaper,S0166361514001456,S0166361514001456_168
grateful,grateful,ADJ,168,grate,grateful|thankful,NA,S0166361514001456,S0166361514001456_168
utn,utn,ADV,168,utn,NA,NA,S0166361514001456,S0166361514001456_168
conicet,conicet,NOUN,168,conicet,NA,NA,S0166361514001456,S0166361514001456_168
anpcyt,anpcyt,ADJ,168,anpcyt,NA,NA,S0166361514001456,S0166361514001456_168
financial,financial,ADJ,168,financi,financial|fiscal,NA,S0166361514001456,S0166361514001456_168
support,support,NOUN,168,support,accompaniment|backing|backup|bread and butter|documentation|financial backing|financial support|funding|keep|livelihood|living|musical accompaniment|reenforcement|reinforcement|support|supporting|sustenance,activity|aid|assist|assistance|help|influence|operation|military operation|validation|proof|substantiation|resource|supporting structure|part|voice|device,S0166361514001456,S0166361514001456_168
paper,paper,NOUN,123,paper,composition|newspaper|newspaper publisher|paper|report|theme,material|stuff|essay|press|public press|medium|article|publisher|publishing house|publishing firm|publishing company|product|production,S0166361519305445,S0166361519305445_123
structural,structural,ADJ,123,structur,geomorphologic|geomorphological|morphologic|morphological|structural,NA,S0166361519305445,S0166361519305445_123
representation,representation,NOUN,123,represent,agency|delegacy|histrionics|internal representation|mental representation|representation|theatrical|theatrical performance,content|cognitive content|mental object|creation|cooperation|state|body|statement|performance|public presentation|right|activity,S0166361519305445,S0166361519305445_123
machining,machin,VERB,123,machin,NA,NA,S0166361519305445,S0166361519305445_123
process,process,NOUN,123,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0166361519305445,S0166361519305445_123
instances,instance,NOUN,123,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0166361519305445,S0166361519305445_123
constructed,construct,VERB,123,construct,build|construct|fabricate|make|manufacture|reconstruct|retrace,make|create|trace|draw|line|describe|delineate|create by mental act|create mentally|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose,S0166361519305445,S0166361519305445_123
instantiating,instantiat,VERB,123,instantiat,NA,NA,S0166361519305445,S0166361519305445_123
mpdsm,mpdsm,NOUN,123,mpdsm,NA,NA,S0166361519305445,S0166361519305445_123
so,so,ADV,123,so,and so|hence|indeed|so|then|thence|therefore|thus|thusly,NA,S0166361519305445,S0166361519305445_123
as,as,ADV,123,a,as|equally|every bit,NA,S0166361519305445,S0166361519305445_123
support,support,NOUN,123,support,accompaniment|backing|backup|bread and butter|documentation|financial backing|financial support|funding|keep|livelihood|living|musical accompaniment|reenforcement|reinforcement|support|supporting|sustenance,activity|aid|assist|assistance|help|influence|operation|military operation|validation|proof|substantiation|resource|supporting structure|part|voice|device,S0166361519305445,S0166361519305445_123
construction,construction,NOUN,123,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business,S0166361519305445,S0166361519305445_123
data,data,NOUN,123,data,data|information,collection|aggregation|accumulation|assemblage,S0166361519305445,S0166361519305445_123
network,network,NOUN,123,network,electronic network|mesh|meshing|meshwork|net|network|web,system|scheme|communication system|communication equipment|fabric|cloth|material|textile,S0166361519305445,S0166361519305445_123
extraction,extraction,NOUN,123,extract,descent|extraction|origin,natural process|natural action|action|activity|ancestry|lineage|derivation|filiation|removal|remotion,S0166361519305445,S0166361519305445_123
skeleton,skeleton,NOUN,123,skeleton,frame|skeletal frame|skeletal system|skeleton|skeleton in the closet|skeleton in the cupboard|systema skeletale|underframe,minimum|lower limit|scandal|outrage|system|supporting structure,S0166361519305445,S0166361519305445_123
since,since,ADV,161,sinc,NA,NA,S0166361519305445,S0166361519305445_161
different,different,ADJ,161,differ,different,NA,S0166361519305445,S0166361519305445_161
machining,machin,VERB,161,machin,NA,NA,S0166361519305445,S0166361519305445_161
process,process,NOUN,161,process,appendage|cognitive operation|cognitive process|mental process|operation|outgrowth|physical process|procedure|process|summons|unconscious process,activity|cognition|knowledge|noesis|writ|judicial writ|body part|physical entity,S0166361519305445,S0166361519305445_161
data,data,NOUN,161,data,data|information,collection|aggregation|accumulation|assemblage,S0166361519305445,S0166361519305445_161
instances,instance,NOUN,161,instanc,case|example|illustration|instance|representative,happening|occurrence|occurrent|natural event|information,S0166361519305445,S0166361519305445_161
have,have,VERB,161,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA,S0166361519305445,S0166361519305445_161
definitions,definition,NOUN,161,definit,definition,explanation|account|distinctness|sharpness,S0166361519305445,S0166361519305445_161
features,feature,NOUN,161,featur,characteristic|feature|feature article|feature film|feature of speech|lineament,property|attribute|dimension|body part|movie|film|picture|moving picture|moving-picture show|motion picture|motion-picture show|picture show|pic|flick|article|merchandise|ware|product,S0166361519305445,S0166361519305445_161
parts,part,NOUN,161,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item,S0166361519305445,S0166361519305445_161
forming,form,VERB,161,form,constitute|forge|form|imprint|make|mold|mould|organise|organize|shape|spring|take form|take shape|work,make|create|constitute|represent|make up|comprise|be|become|change|alter|modify|create from raw material|create from raw stuff|influence|act upon|work,S0166361519305445,S0166361519305445_161
paths,paths,NOUN,161,path,NA,NA,S0166361519305445,S0166361519305445_161
